date,q_load,q_pv,q_source,soc0_actual,soc24_actual,purchase_kwh,plan_cost,emergency_kwh,emergency_cost,total_cost,curtail_kwh,n_simultaneous_plan,max_unserved_kwh
2025-02-13,0.8,0.2,fixed,2533.282039407407,2544.3482588148127,91280.480289,58521.4133176089,0.0,0.0,58521.4133176089,16463.9019806996,0,0.0
2025-02-14,0.8,0.2,fixed,2544.3482588148127,2773.7901474814803,43317.66405780001,23035.59268911444,0.0,0.0,23035.59268911444,9935.236108581887,0,0.0
2025-02-15,0.8,0.2,fixed,2773.7901474814803,2546.4720908148147,41607.899375,22185.306417228,0.0,0.0,22185.306417228,9438.280997716052,0,0.0
2025-02-16,0.8,0.2,fixed,2546.4720908148147,2287.7173276666686,87084.89686400001,55182.5586974022,0.0,0.0,55182.5586974022,7975.440174757203,0,0.0
2025-02-17,0.8,0.2,fixed,2287.7173276666686,2161.15634340741,86511.311011,54595.8670832514,0.0,0.0,54595.8670832514,11888.264754703716,0,0.0
2025-02-18,0.8,0.2,fixed,2161.15634340741,2268.2197844444445,85001.781256,53443.388548531104,0.0,0.0,53443.388548531104,9032.786379757219,0,0.0
2025-02-19,0.8,0.2,fixed,2268.2197844444445,1947.0080013333347,84709.890599,53303.3418751831,0.0,0.0,53303.3418751831,8261.610864740747,0,0.0
2025-02-20,0.8,0.2,fixed,1947.0080013333347,2461.848695740738,85633.607468,53840.6003495714,0.0,0.0,53840.6003495714,10228.06715500823,0,0.0
2025-02-21,0.8,0.2,fixed,2461.848695740738,2589.3738309259247,38554.679199000006,20481.490590994,0.0,0.0,20481.490590994,9665.63014076954,0,0.0
2025-02-22,0.8,0.2,fixed,2589.3738309259247,2532.636455555555,37200.275068,19811.6397957616,0.0,0.0,19811.6397957616,6381.270481744857,0,0.0
2025-02-23,0.8,0.2,fixed,2532.636455555555,2036.93040040741,82603.914403,51917.615087805694,0.0,0.0,51917.615087805694,7807.568840942383,0,0.0
2025-02-24,0.8,0.2,fixed,2036.93040040741,2117.5100965185193,82334.773232,51433.4718676865,0.0,0.0,51433.4718676865,10516.342345082317,0,0.0
2025-02-25,0.8,0.2,fixed,2117.5100965185193,1818.2854889259286,80945.77721279999,50425.739249928825,8.287225333333367,37.702731654000154,50463.44198158282,11972.516678828804,0,0.0
2025-02-26,0.8,0.2,fixed,1818.2854889259286,2245.442365000003,80823.9551226,50286.15197518996,0.0,0.0,50286.15197518996,7881.011136813993,0,0.0
2025-02-27,0.8,0.2,fixed,2245.442365000003,2258.6396618888925,80468.8490432,50135.64615611502,0.0,0.0,50135.64615611502,9376.393154393434,0,0.0
2025-02-28,0.8,0.2,fixed,2258.6396618888925,2335.3893673703715,36592.5311529,19340.85661350232,0.0,0.0,19340.85661350232,10121.393118410295,0,0.0
2025-03-01,0.8,0.2,fixed,2335.3893673703715,2312.4613561851834,35795.427712000004,18928.4923346105,0.0,0.0,18928.4923346105,9270.786322090538,0,0.0
2025-03-02,0.8,0.2,fixed,2312.4613561851834,1511.9406932962972,78089.09092700001,48525.4168130874,560.7277420333314,3911.63672842452,52437.05354151192,2977.6021241563813,0,0.0
2025-03-03,0.8,0.2,fixed,1511.9406932962972,1837.3239768148178,79055.40973310001,48896.04846583727,0.0,0.0,48896.04846583727,2237.0954509806593,0,0.0
2025-03-04,0.8,0.2,fixed,1837.3239768148178,1747.3516898518524,78937.006857,48937.8637455394,0.0,0.0,48937.8637455394,5856.893383251032,0,0.0
2025-03-05,0.8,0.2,fixed,1747.3516898518524,1962.4082758888899,80548.011854,49958.3102232345,0.0,0.0,49958.3102232345,10581.159808991772,0,0.0
2025-03-06,0.8,0.2,fixed,1962.4082758888899,2048.3968716296313,80940.27543799998,50429.5361418093,0.0,0.0,50429.5361418093,11253.423547864211,0,0.0
2025-03-07,0.8,0.2,fixed,2048.3968716296313,2308.38265337037,35527.0270866,18720.55846072146,0.0,0.0,18720.55846072146,11452.101919930043,0,0.0
2025-03-08,0.8,0.2,fixed,2308.38265337037,2296.738215814817,34071.303474,18052.904205196202,0.0,0.0,18052.904205196202,12278.055733205761,0,0.0
2025-03-09,0.8,0.2,fixed,2296.738215814817,1866.8203607407409,79015.693631,49101.252860216395,0.0,0.0,49101.252860216395,12602.884287172836,0,0.0
2025-03-10,0.8,0.2,fixed,1866.8203607407409,1803.7899080370391,78181.5596456,48360.85296233857,0.0,0.0,48360.85296233857,6421.754594703292,0,0.0
2025-03-11,0.8,0.2,fixed,1803.7899080370391,1929.5449290370368,76427.2435311,46871.115297219665,0.0,0.0,46871.115297219665,8672.632160871615,0,0.0
2025-03-12,0.8,0.2,fixed,1929.5449290370368,1798.2592253333335,76494.65885970001,47010.651174129554,0.0,0.0,47010.651174129554,10641.182376102886,0,0.0
2025-03-13,0.8,0.2,fixed,1798.2592253333335,1713.3611591481485,76900.6626788,47293.36777119234,0.0,0.0,47293.36777119234,5289.369965596708,0,0.0
2025-03-14,0.8,0.2,fixed,1713.3611591481485,2357.893245111111,34091.6251843,17871.79314348412,0.0,0.0,17871.79314348412,14538.538682324688,0,0.0
2025-03-15,0.8,0.2,fixed,2357.893245111111,1731.6438527037044,32573.470372,17117.906239987402,0.0,0.0,17117.906239987402,9646.885632617288,0,0.0
2025-03-16,0.8,0.2,fixed,1731.6438527037044,2031.5280594444475,75564.026908,46194.9372346429,0.0,0.0,46194.9372346429,8189.347044102887,0,0.0
2025-03-17,0.8,0.2,fixed,2031.5280594444475,2035.1894160000024,75208.519405,45959.4740687719,0.0,0.0,45959.4740687719,13919.478822246925,0,0.0
2025-03-18,0.8,0.2,fixed,2035.1894160000024,1815.0245375185207,72401.7508718,44083.48196629649,0.0,0.0,44083.48196629649,7640.165710617293,0,0.0
2025-03-19,0.8,0.2,fixed,1815.0245375185207,2131.490407814817,73454.18208500001,44815.14023204539,0.0,0.0,44815.14023204539,9847.375306625516,0,0.0
2025-03-20,0.8,0.2,fixed,2131.490407814817,1857.7119648148175,73122.67162000001,44698.7515754141,0.0,0.0,44698.7515754141,7295.2261833744815,0,0.0
2025-03-21,0.8,0.2,fixed,1857.7119648148175,1934.5387654074084,32472.4985315,16920.93279228565,0.0,0.0,16920.93279228565,17581.21686112963,0,0.0
2025-03-22,0.8,0.2,fixed,1934.5387654074084,2262.150024888888,31952.507489,16669.4635659513,0.0,0.0,16669.4635659513,13199.046396502059,0,0.0
2025-03-23,0.8,0.2,fixed,2262.150024888888,1696.343689444446,70108.424489,42761.9282676491,0.0,0.0,42761.9282676491,8222.337204115218,0,0.0
2025-03-24,0.8,0.2,fixed,1696.343689444446,2031.009568074076,70055.657436,42582.05899565639,0.0,0.0,42582.05899565639,8005.105237942391,0,0.0
2025-03-25,0.8,0.2,fixed,2031.009568074076,1450.9768745555573,68467.05356,41541.299143931,0.0,0.0,41541.299143931,4269.507331111112,0,0.0
2025-03-26,0.8,0.2,fixed,1450.9768745555573,1836.6674506666684,70398.634186,42674.1394794984,0.0,0.0,42674.1394794984,10836.426551934164,0,0.0
2025-03-27,0.8,0.2,fixed,1836.6674506666684,1765.3600527407436,69551.279465,42226.4755612085,0.0,0.0,42226.4755612085,7103.734378930056,0,0.0
2025-03-28,0.8,0.2,fixed,1765.3600527407436,2139.263957666665,31218.605145,16079.9122093635,0.0,0.0,16079.9122093635,17302.84966166667,0,0.0
2025-03-29,0.8,0.2,fixed,2139.263957666665,2105.1602374074114,30499.853843,15761.6706477635,0.0,0.0,15761.6706477635,20334.49467518519,0,0.0
2025-03-30,0.8,0.2,fixed,2105.1602374074114,1959.231550481483,66496.78549000001,40311.678487308,0.0,0.0,40311.678487308,7681.610194979442,0,0.0
2025-03-31,0.8,0.2,fixed,1959.231550481483,2079.351870814816,66217.34917,40085.394961283004,0.0,0.0,40085.394961283004,5603.75740827162,0,0.0
2025-04-01,0.8,0.2,fixed,2079.351870814816,1594.9730821851836,64644.70691,38937.88651340001,0.0,0.0,38937.88651340001,1296.2968504115302,0,0.0
2025-04-02,0.8,0.2,fixed,1594.9730821851836,1811.3103201111117,66362.571134,39855.4262929938,497.2478687666674,2434.8100884931036,42290.2363814869,2138.2325699177,0,0.0
2025-04-03,0.8,0.2,fixed,1811.3103201111117,1755.5740880000014,67471.9938674,40640.54519673816,0.0,0.0,40640.54519673816,7698.0632261728415,0,0.0
2025-04-04,0.8,0.2,fixed,1755.5740880000014,2227.4277215925913,30462.172857999998,15655.5692051128,0.0,0.0,15655.5692051128,20982.913225530865,0,0.0
2025-04-05,0.8,0.2,fixed,2227.4277215925913,1876.8836447037038,29266.72635,15050.249939453,0.0,0.0,15050.249939453,15199.588236460906,0,0.0
2025-04-06,0.8,0.2,fixed,1876.8836447037038,1715.5713204444457,66208.597767,39719.8698419024,0.0,0.0,39719.8698419024,8278.857549098771,0,0.0
2025-04-07,0.8,0.2,fixed,1715.5713204444457,1956.800797703706,66096.8772127,39550.408974034835,0.0,0.0,39550.408974034835,9120.551955884774,0,0.0
2025-04-08,0.8,0.2,fixed,1956.800797703706,1331.5422281481492,64295.99478,38353.608011385004,55.50939833333018,387.23356277331135,38740.841574158316,6788.874516913587,0,0.0
2025-04-09,0.8,0.2,fixed,1331.5422281481492,1625.4142938148175,65133.479567999995,38876.192958158994,0.0,0.0,38876.192958158994,1773.0234535555574,0,0.0
2025-04-10,0.8,0.2,fixed,1625.4142938148175,1871.979043481482,65331.276809999996,39151.536554294,0.0,0.0,39151.536554294,6651.331708888892,0,0.0
2025-04-11,0.8,0.2,fixed,1871.979043481482,1912.2426885925927,29085.472887,14781.0223664749,0.0,0.0,14781.0223664749,21207.80250572428,0,0.0
2025-04-12,0.8,0.2,fixed,1912.2426885925927,2086.8429737407405,28805.679927,14676.0642866625,0.0,0.0,14676.0642866625,17334.349851032915,0,0.0
2025-04-13,0.8,0.2,fixed,2086.8429737407405,1795.1676801481492,63250.0882181,37814.987282732545,0.0,0.0,37814.987282732545,5477.476133857206,0,0.0
2025-04-14,0.8,0.2,fixed,1795.1676801481492,1756.0213725555564,63417.625061,37785.0149186614,0.0,0.0,37785.0149186614,7229.076050329219,0,0.0
2025-04-15,0.8,0.2,fixed,1756.0213725555564,1688.396667148148,62527.528826,37190.667739588396,0.0,0.0,37190.667739588396,8935.137094806592,0,0.0
2025-04-16,0.8,0.2,fixed,1688.396667148148,1619.7644191481488,62907.97489699999,37342.91140838151,0.0,0.0,37342.91140838151,3472.4746172469136,0,0.0
2025-04-17,0.8,0.2,fixed,1619.7644191481488,1926.272127555554,62953.81486,37451.486955648,0.0,0.0,37451.486955648,5862.190493621407,0,0.0
2025-04-18,0.8,0.2,fixed,1926.272127555554,2301.084371777777,28158.733187,14210.839537989701,0.0,0.0,14210.839537989701,18988.62376839918,0,0.0
2025-04-19,0.8,0.2,fixed,2301.084371777777,2168.855298740738,27293.035494000003,13810.1381440664,0.0,0.0,13810.1381440664,18420.69426582716,0,0.0
2025-04-20,0.8,0.2,fixed,2168.855298740738,2031.4016298148172,61231.08165100001,36439.300112383295,0.0,0.0,36439.300112383295,5698.766147913582,0,0.0
2025-04-21,0.8,0.2,fixed,2031.4016298148172,1615.874657851852,60938.853239,36215.9066498326,0.0,0.0,36215.9066498326,9333.42448105762,0,0.0
2025-04-22,0.8,0.2,fixed,1615.874657851852,1662.6245408518535,59897.004078,35556.1043090172,0.0,0.0,35556.1043090172,4143.311396930052,0,0.0
2025-04-23,0.8,0.2,fixed,1662.6245408518535,1881.2958250740762,60863.536868,36040.57683912919,0.0,0.0,36040.57683912919,5694.283328823046,0,0.0
2025-04-24,0.8,0.2,fixed,1881.2958250740762,1930.3127818518544,60697.474005,36070.565750939,0.0,0.0,36070.565750939,9942.883718045274,0,0.0
2025-04-25,0.8,0.2,fixed,1930.3127818518544,1908.6176604814839,26970.946471299998,13411.79324768083,0.0,0.0,13411.79324768083,22622.589276814404,0,0.0
2025-04-26,0.8,0.2,fixed,1908.6176604814839,1864.4533987703715,26603.76021,13232.3008426527,0.0,0.0,13232.3008426527,24436.853940041157,0,0.0
2025-04-27,0.8,0.2,fixed,1864.4533987703715,1544.3556754444453,57257.262230700006,34091.61592189768,103.0750385666646,719.0514690410523,34810.66739093873,5424.747580897129,0,0.0
2025-04-28,0.8,0.2,fixed,1544.3556754444453,1555.0111209259262,57251.924451,34072.137477393604,3247.271087799999,21993.279886514792,56065.4173639084,628.1734098765429,0,0.0
2025-04-29,0.8,0.2,fixed,1555.0111209259262,1632.3088860000007,57688.435368,34233.9655224746,541.2050922000004,3775.446723187203,38009.412245661806,7371.886451934162,0,0.0
2025-04-30,0.8,0.2,fixed,1632.3088860000007,1660.076977962964,57764.560736,34344.1720961508,0.0,0.0,34344.1720961508,6160.067611185195,0,0.0
2025-05-01,0.8,0.2,fixed,1660.076977962964,1203.7176900000002,57792.060138999994,34478.380860088,2127.444738600001,11417.267197114375,45895.64805720237,5460.93187293005,0,0.0
2025-05-02,0.8,0.2,fixed,1203.7176900000002,1200.0,27601.243315,13829.0222159611,1746.2380670666644,9835.368885483353,23664.391101444453,12551.969187572016,0,0.0
2025-05-03,0.8,0.2,fixed,1200.0,1200.0,27514.594406000004,13827.972275076401,1133.849793499997,5930.689372869382,19758.661647945784,17458.188161419752,0,0.0
2025-05-04,0.8,0.2,fixed,1200.0,1200.0,60420.96795,35974.524517376994,1302.0454750666659,6750.119216281731,42724.643733658726,6698.184294650204,0,0.0
2025-05-05,0.8,0.2,fixed,1200.0,1205.227968,61274.122601999996,36593.4809280374,937.0558213999979,5523.165014652369,42116.64594268977,3269.3167870205757,0,0.0
2025-05-06,0.8,0.2,fixed,1205.227968,1251.450507,60026.340641,35922.2293419084,1120.9772507999974,5232.2550017474505,41154.48434365585,4462.0179609588495,0,0.0
