date,q_load,q_pv,q_source,soc0_actual,soc24_actual,purchase_kwh,plan_cost,emergency_kwh,emergency_cost,total_cost,curtail_kwh,n_simultaneous_plan,max_unserved_kwh
2025-09-15,0.8,0.2,fixed,2454.2920533703705,2875.957817185189,69409.7700206,43654.7713648481,0.0,0.0,43654.7713648481,10031.248044032927,0,0.0
2025-09-16,0.8,0.2,fixed,2875.957817185189,2377.502594481482,67077.431535,42291.33588626023,0.0,0.0,42291.33588626023,4460.1978906995955,0,0.0
2025-09-17,0.8,0.2,fixed,2377.502594481482,2386.6446060000003,68387.43208500001,42768.09956064384,7.62916666666672,34.70889375000024,42802.80845439384,4481.284569502068,0,0.0
2025-09-18,0.8,0.2,fixed,2386.6446060000003,2496.2971412222237,69477.0138881,43768.69262878295,0.0,0.0,43768.69262878295,6367.791832222226,0,0.0
2025-09-19,0.8,0.2,fixed,2496.2971412222237,3462.838897703707,35241.6224349,20328.600938547068,0.0,0.0,20328.600938547068,15545.123966793,0,0.0
2025-09-20,0.8,0.2,fixed,3462.838897703707,3242.2525124444473,33283.763688,19271.399003384002,0.0,0.0,19271.399003384002,15377.540009399185,0,0.0
2025-09-21,0.8,0.2,fixed,3242.2525124444473,2872.819534629632,71127.1887647,45042.77614366581,0.0,0.0,45042.77614366581,9807.107947613178,0,0.0
2025-09-22,0.8,0.2,fixed,2872.819534629632,2604.8651838148157,71054.223270344,44879.6182173049,0.0,0.0,44879.6182173049,7068.538105774493,0,0.0
2025-09-23,0.8,0.2,fixed,2604.8651838148157,2646.819873222225,71612.6130289,45020.87330235234,0.0,0.0,45020.87330235234,5525.739953333345,0,0.0
2025-09-24,0.8,0.2,fixed,2646.819873222225,2840.6602685666676,71148.24848931,44709.603812156696,0.0,0.0,44709.603812156696,6059.222786790132,0,0.0
2025-09-25,0.8,0.2,fixed,2840.6602685666676,2644.6833187037055,72427.9044611,45824.75312794106,8.907882566666672,59.97677332136671,45884.72990126243,8542.05981393828,0,0.0
2025-09-26,0.8,0.2,fixed,2644.6833187037055,3293.1357876666702,35799.921381,20674.286251186597,0.0,0.0,20674.286251186597,14758.926737868313,0,0.0
2025-09-27,0.8,0.2,fixed,3293.1357876666702,2629.8499607037056,34168.239791,19735.8577852323,0.0,0.0,19735.8577852323,14505.73766420988,0,0.0
2025-09-28,0.8,0.2,fixed,2629.8499607037056,2907.4260718888904,73517.8376,46470.94371936961,0.0,0.0,46470.94371936961,5866.745127901248,0,0.0
2025-09-29,0.8,0.2,fixed,2907.4260718888904,2741.444195814817,73831.2020038,46661.61767976029,20.39463333333333,95.52846253333333,46757.14614229362,7476.753820534988,0,0.0
2025-09-30,0.8,0.2,fixed,2741.444195814817,2698.4037971111125,73675.12567899999,46586.5690630779,18.06414000000018,122.05036191000121,46708.6194249879,4197.596345226344,0,0.0
2025-10-01,0.8,0.2,fixed,2698.4037971111125,4403.298185814818,73255.9063774,46086.60223220026,0.0,0.0,46086.60223220026,18538.002580576132,0,0.0
