date,official,q_load,q_pv,q_source,feature_value,feature_percentile,soc0_actual,soc24_actual,soc24_plan,purchase_kwh,plan_cost,emergency_kwh,emergency_slots,emergency_cost,total_cost,curtail_kwh,net_alpha,rho,terminal_soc
2025-06-14,True,0.8,0.2,netrho,,,4608.306675777776,3472.640627444444,2400.0,36341.896943,18766.7987555715,0.0,0,0.0,18766.7987555715,8380.300988679015,0.8,0.625,2400.0
2025-06-15,True,0.8,0.2,netrho,,,3472.640627444444,3604.608452925927,2400.0,81589.50286200001,55688.050427195696,6.16446133333352,2,41.82882126666796,55729.87924846236,7193.602399320989,0.8,0.625,2400.0
2025-06-16,True,0.8,0.2,netrho,,,3604.608452925927,3266.188725629632,2400.0,81521.781561,56276.2904298433,20.386623333333432,2,137.64956655416736,56413.939996397465,5319.112332065848,0.8,0.625,2400.0
2025-06-17,True,0.8,0.2,netrho,,,3266.188725629632,2379.680520851853,2400.0,80622.22506200001,54765.7910102539,872.979372366669,4,6188.57569984365,60954.36671009755,3535.4760079423913,0.8,0.625,2400.0
2025-06-18,True,0.8,0.2,netrho,,,2379.680520851853,3280.527237555555,2400.0,81905.07808,55925.5034799329,0.0,0,0.0,55925.5034799329,6452.839914493832,0.8,0.625,2400.0
2025-06-19,True,0.8,0.2,netrho,,,3280.527237555555,3287.91110751852,2400.0,81330.364045,54972.637868932,105.52356133333365,3,732.1048148010022,55704.742683733,9316.97266934157,0.8,0.625,2400.0
2025-06-20,True,0.8,0.2,netrho,,,3287.91110751852,3438.467368444445,2400.0,35876.241707,17895.195972633897,0.0,0,0.0,17895.195972633897,10251.617625477369,0.8,0.625,2400.0
2025-06-21,True,0.8,0.2,netrho,,,3438.467368444445,3752.7203631851835,2400.0,35551.0192131,17393.56269149074,0.0,0,0.0,17393.56269149074,12961.040532497944,0.8,0.625,2400.0
2025-06-22,True,0.8,0.2,netrho,,,3752.7203631851835,3305.4403938888895,2400.0,79944.431385,53834.48808814271,0.0,0,0.0,53834.48808814271,8888.438835374483,0.8,0.625,2400.0
2025-06-23,True,0.8,0.2,netrho,,,3305.4403938888895,2995.818403222222,2400.0,78907.484866,52653.0116529101,0.0,0,0.0,52653.0116529101,8360.524366884783,0.8,0.625,2400.0
2025-06-24,True,0.8,0.2,netrho,,,2995.818403222222,2656.0469485185195,2400.0,76804.003946,52460.1271587398,3793.6097377866618,23,23514.87373204164,75975.00089078143,578.3773769958857,0.8,0.625,2400.0
2025-06-25,True,0.8,0.2,netrho,,,2656.0469485185195,3194.8009203703723,2400.0,77238.615227,51699.7694617108,6.269141333333437,2,43.69290076266738,51743.46236247347,2254.3009777407465,0.8,0.625,2400.0
2025-06-26,True,0.8,0.2,netrho,,,3194.8009203703723,3035.8488571481485,2400.0,78471.42722,51918.601910141006,70.72796300000016,3,496.71717332333446,52415.31908346434,7123.825718880666,0.8,0.625,2400.0
2025-06-27,True,0.8,0.2,netrho,,,3035.8488571481485,3567.536050074077,2400.0,34505.142521,16666.387217787596,0.0,0,0.0,16666.387217787596,11227.720143921812,0.8,0.625,2400.0
2025-06-28,True,0.8,0.2,netrho,,,3567.536050074077,3434.204413111112,2400.0,33810.053415,16376.118630144001,0.0,0,0.0,16376.118630144001,9458.687700000006,0.8,0.625,2400.0
2025-06-29,True,0.8,0.2,netrho,,,3434.204413111112,3426.9060569999997,2400.0,78748.87436500001,53403.7479752784,0.0,0,0.0,53403.7479752784,5817.56932917284,0.8,0.625,2400.0
2025-06-30,True,0.8,0.2,netrho,,,3426.9060569999997,3263.6488971481494,2400.0,78809.665741,52705.32159667769,28.095917666666764,3,198.29666633366736,52903.61826301136,5465.6756584362165,0.8,0.625,2400.0
2025-07-01,True,0.8,0.2,netrho,,,3263.6488971481494,1950.0,2400.0,77779.723844,56070.770186082205,5560.474975449997,44,33674.697752307984,89745.46793839018,1686.1542124485618,0.8,0.625,2400.0
2025-07-02,True,0.8,0.2,netrho,,,1950.0,2770.8010670370386,2400.0,88644.259036,64609.9091382349,221.096358166666,6,1623.2210948809977,66233.1302331159,11625.71264468313,0.8,0.625,2400.0
2025-07-03,True,0.8,0.2,netrho,,,2770.8010670370386,3152.8894957777775,2400.0,92113.26243199999,69512.20947966039,9.366059999999948,1,83.99482607999953,69596.2043057404,8149.791719325106,0.8,0.625,2400.0
2025-07-04,True,0.8,0.2,netrho,,,3152.8894957777775,1950.0,2400.0,37902.022111700004,21448.234176615035,2941.875570899999,35,11043.62909745944,32491.863274074472,10162.688238798764,0.8,0.625,2400.0
2025-07-05,True,0.8,0.2,netrho,,,1950.0,2362.0309693703703,2400.0,43236.87696,23829.1552880164,461.2241573999989,5,2510.4961399540916,26339.651427970493,11572.724422633746,0.8,0.625,2400.0
2025-07-06,True,0.8,0.2,netrho,,,2362.0309693703703,2788.6229270000013,2400.0,87558.76446119999,65420.496050987604,999.3787671666656,4,8557.312160394365,73977.80821138197,4291.324347325102,0.8,0.625,2400.0
2025-07-07,True,0.8,0.2,netrho,,,2788.6229270000013,3328.633239888893,2400.0,90182.708336,66425.3148685981,0.0,0,0.0,66425.3148685981,12895.482445465024,0.8,0.625,2400.0
2025-07-08,True,0.8,0.2,netrho,,,3328.633239888893,3472.4265678148195,2400.0,87423.2895513,64891.037258492506,0.0,0,0.0,64891.037258492506,7800.2491288720175,0.8,0.625,2400.0
2025-07-09,True,0.8,0.2,netrho,,,3472.4265678148195,3416.646081111112,2400.0,85193.634419,63115.6722234237,12.91563333333329,1,112.46933506666629,63228.141558490366,7535.233924843626,0.8,0.625,2400.0
2025-07-10,True,0.8,0.2,netrho,,,3416.646081111112,2870.701950481484,2400.0,84974.927343,62786.98197126061,52.8045033333334,3,448.5802131000006,63235.56218436061,8863.884445057614,0.8,0.625,2400.0
2025-07-11,True,0.8,0.2,netrho,,,2870.701950481484,3484.0624041111137,2400.0,49269.16929,27780.185365229,0.0,0,0.0,27780.185365229,13382.703270000002,0.8,0.625,2400.0
2025-07-12,True,0.8,0.2,netrho,,,3484.0624041111137,2945.721056370373,2400.0,44101.922646,25078.1296375301,0.0,0,0.0,25078.1296375301,10709.37671089712,0.8,0.625,2400.0
2025-07-13,True,0.8,0.2,netrho,,,2945.721056370373,3496.1016372222216,2400.0,85611.806762,61426.856920098995,33.08583000000033,2,273.96278296500276,61700.819703064,12223.009877308647,0.8,0.625,2400.0
2025-07-14,True,0.8,0.2,netrho,,,3496.1016372222216,3234.3239137407436,2400.0,84246.694599,61183.1817602246,17.38944000000015,2,148.1397428033346,61331.32150302794,8927.777896419755,0.8,0.625,2400.0
2025-07-15,True,0.8,0.2,netrho,,,3234.3239137407436,3595.4097130740756,2400.0,83471.41836,60809.102030049005,0.0,0,0.0,60809.102030049005,6435.3757318107055,0.8,0.625,2400.0
2025-07-16,True,0.8,0.2,netrho,,,3595.4097130740756,3021.110776296299,2400.0,81362.55492349999,60192.24058917195,83.67464333333339,3,701.6617992916672,60893.90238846362,6303.452745104939,0.8,0.625,2400.0
2025-07-17,True,0.8,0.2,netrho,,,3021.110776296299,2895.6352167777786,2400.0,82757.05897000001,60467.82749075799,22.762160000000335,3,192.9972976366695,60660.82478839466,6054.63462144034,0.8,0.625,2400.0
2025-07-18,True,0.8,0.2,netrho,,,2895.6352167777786,3159.3913237037054,2400.0,44100.657381900004,24705.588432891756,0.0,0,0.0,24705.588432891756,9790.956048303293,0.8,0.625,2400.0
2025-07-19,True,0.8,0.2,netrho,,,3159.3913237037054,3082.1468264074083,2400.0,43564.517233000006,24350.458994974,0.0,0,0.0,24350.458994974,13564.06518808231,0.8,0.625,2400.0
2025-07-20,True,0.8,0.2,netrho,,,3082.1468264074083,3405.2212012962955,2400.0,81700.58739,59721.948140023,0.0,0,0.0,59721.948140023,5614.81313102881,0.8,0.625,2400.0
2025-07-21,True,0.8,0.2,netrho,,,3405.2212012962955,3623.51089851852,2400.0,82681.200563,61497.6167741976,0.0,0,0.0,61497.6167741976,4728.9345159629665,0.8,0.625,2400.0
2025-07-22,True,0.8,0.2,netrho,,,3623.51089851852,2890.445467333332,2400.0,80093.32023,58133.14581841999,88.33185999999989,5,739.8806680966658,58873.026486516654,3023.847857818928,0.8,0.625,2400.0
2025-07-23,True,0.8,0.2,netrho,,,2890.445467333332,3176.2073968888894,2400.0,82752.48069,60260.710576565,0.13499333333334107,1,1.155070456666733,60261.86564702167,4218.927560041162,0.8,0.625,2400.0
2025-07-24,True,0.8,0.2,netrho,,,3176.2073968888894,3457.310395074074,2400.0,83704.084803,61479.3977040528,0.0,0,0.0,61479.3977040528,5972.422187078197,0.8,0.625,2400.0
2025-07-25,True,0.8,0.2,netrho,,,3457.310395074074,3322.687677666669,2400.0,42637.4414525,23867.89638530875,0.0,0,0.0,23867.89638530875,13210.271711965019,0.8,0.625,2400.0
2025-07-26,True,0.8,0.2,netrho,,,3322.687677666669,3025.197297222224,2400.0,42920.2796309,24050.85309082246,0.0,0,0.0,24050.85309082246,11538.878118572016,0.8,0.625,2400.0
2025-07-27,True,0.8,0.2,netrho,,,3025.197297222224,3570.3276801851844,2400.0,83207.12361476,60773.268274541406,584.3974754166676,4,3226.4945230110466,63999.76279755245,5468.791783093339,0.8,0.625,2400.0
2025-07-28,True,0.8,0.2,netrho,,,3570.3276801851844,2816.3736118814886,2400.0,82817.131436,60815.6607455418,87.33729719999943,4,527.5595158765966,61343.22026141839,1460.5885600411514,0.8,0.625,2400.0
2025-07-29,True,0.8,0.2,netrho,,,2816.3736118814886,3336.1948708518544,2400.0,83260.42688,60728.244975135996,51.38574000000017,3,446.41050620666806,61174.65548134266,2682.0099754650355,0.8,0.625,2400.0
2025-07-30,True,0.8,0.2,netrho,,,3336.1948708518544,3477.76922566667,2400.0,83177.0646459,61557.610128200526,0.0,0,0.0,61557.610128200526,5073.390827258029,0.8,0.625,2400.0
2025-07-31,True,0.8,0.2,netrho,,,3477.76922566667,3037.901791962964,2400.0,84135.17331700001,61385.01635431149,11.563703333333365,2,96.15098813500026,61481.16734244649,5828.593040251037,0.8,0.625,2400.0
2025-08-01,True,0.8,0.2,netrho,,,3037.901791962964,3137.8966998148157,2400.0,42569.421582,23832.286247992404,0.0,0,0.0,23832.286247992404,18277.497038794245,0.8,0.625,2400.0
2025-08-02,True,0.8,0.2,netrho,,,3137.8966998148157,3469.1976440000003,2400.0,42526.113789,23559.0899881984,0.0,0,0.0,23559.0899881984,18604.449268526747,0.8,0.625,2400.0
2025-08-03,True,0.8,0.2,netrho,,,3469.1976440000003,2682.226441703705,2400.0,81822.16707,57544.09160293901,127.46552000000042,6,1065.1758140766701,58609.267417015675,16332.315175390951,0.8,0.625,2400.0
2025-08-04,True,0.8,0.2,netrho,,,2682.226441703705,3536.9647706296296,2400.0,81353.08668000001,57817.34810006899,0.0,0,0.0,57817.34810006899,11678.318819465023,0.8,0.625,2400.0
2025-08-05,True,0.8,0.2,netrho,,,3536.9647706296296,3282.8900631481492,2400.0,77790.49311,55722.280048388006,1.3018900000000713,1,10.59478082000058,55732.874829208005,9299.644885843625,0.8,0.625,2400.0
2025-08-06,True,0.8,0.2,netrho,,,3282.8900631481492,2666.7451581481487,2400.0,75278.01354,54782.016845875,419.4546804999987,4,3512.49238278174,58294.50922865674,4617.870183950624,0.8,0.625,2400.0
2025-08-07,True,0.8,0.2,netrho,,,2666.7451581481487,3098.730670740743,2400.0,75951.62715,54320.516270138,47.07849333333331,3,400.0159601666665,54720.53223030467,7978.82087246914,0.8,0.625,2400.0
2025-08-08,True,0.8,0.2,netrho,,,3098.730670740743,3533.393126111114,2400.0,41908.272815000004,22836.6322322149,0.0,0,0.0,22836.6322322149,22552.28768750206,0.8,0.625,2400.0
2025-08-09,True,0.8,0.2,netrho,,,3533.393126111114,3209.9062119629657,2400.0,40537.947232,22375.5151232071,0.0,0,0.0,22375.5151232071,18844.414942860087,0.8,0.625,2400.0
2025-08-10,True,0.8,0.2,netrho,,,3209.9062119629657,3489.2914285555576,2400.0,74194.96082000001,54670.231718557,10.612870000000044,1,92.98466050500038,54763.216379061996,5243.466812510293,0.8,0.625,2400.0
2025-08-11,True,0.8,0.2,netrho,,,3489.2914285555576,3072.1060339259266,2400.0,74414.24053000001,52731.101660771004,101.57097733333103,4,488.2767067793262,53219.37836755033,6113.190468189303,0.8,0.625,2400.0
2025-08-12,True,0.8,0.2,netrho,,,3072.1060339259266,2959.446681185185,2400.0,72745.20942999999,53158.464563955,539.886306566662,6,4491.058253288762,57649.522817243764,2113.882874609059,0.8,0.625,2400.0
2025-08-13,True,0.8,0.2,netrho,,,2959.446681185185,3343.2053349629646,2400.0,73274.37987,53139.645266493,11.395283333333282,1,98.72303715833287,53238.36830365133,3277.7117867489765,0.8,0.625,2400.0
2025-08-14,True,0.8,0.2,netrho,,,3343.2053349629646,2964.4569835185216,2400.0,73922.74844,53527.536052586,408.6680662500007,6,2409.4755060341704,55937.01155862017,4726.504230843624,0.8,0.625,2400.0
2025-08-15,True,0.8,0.2,netrho,,,2964.4569835185216,3088.4396426296303,2400.0,40616.042694,22745.2675398422,0.0,0,0.0,22745.2675398422,20523.409012806587,0.8,0.625,2400.0
2025-08-16,True,0.8,0.2,netrho,,,3088.4396426296303,3044.3674287407416,2400.0,41099.61608,22588.4041274709,0.5154282999992574,1,1.2084216493482591,22589.61254912025,21033.207773004113,0.8,0.625,2400.0
2025-08-17,True,0.8,0.2,netrho,,,3044.3674287407416,3300.488177629631,2400.0,74368.29961,53451.80506336401,75.09028999999998,3,625.9106044283332,54077.71566779234,7480.905703744859,0.8,0.625,2400.0
2025-08-18,True,0.8,0.2,netrho,,,3300.488177629631,3278.456153962963,2400.0,73778.94370999999,53562.409851139004,85.03060333333383,4,721.5352228766708,54283.945074015675,5599.26161740741,0.8,0.625,2400.0
2025-08-19,True,0.8,0.2,netrho,,,3278.456153962963,3003.883648370371,2400.0,72586.62791,52872.665252348,136.03848000000016,4,1157.6134923033346,54030.27874465133,5054.73726246914,0.8,0.625,2400.0
2025-08-20,True,0.8,0.2,netrho,,,3003.883648370371,2774.2600104814824,2400.0,72214.9458439,52971.21277248165,2888.2975289999877,15,19932.732661888425,72903.94543437008,1025.916132798356,0.8,0.625,2400.0
2025-08-21,True,0.8,0.2,netrho,,,2774.2600104814824,3178.749822370372,2400.0,74035.05956,53709.105032650994,4.895746666666582,1,40.152466286665984,53749.25749893766,4118.2469963786025,0.8,0.625,2400.0
2025-08-22,True,0.8,0.2,netrho,,,3178.749822370372,2855.3702845555586,2400.0,40961.180507,22993.168482161298,0.0,0,0.0,22993.168482161298,17173.913379135807,0.8,0.625,2400.0
2025-08-23,True,0.8,0.2,netrho,,,2855.3702845555586,3194.8579092222235,2400.0,41541.041510999996,22781.878396074404,0.0,0,0.0,22781.878396074404,15999.680269641975,0.8,0.625,2400.0
2025-08-24,True,0.8,0.2,netrho,,,3194.8579092222235,3319.34506885185,2400.0,75171.80165000001,54298.914040842006,0.0,0,0.0,54298.914040842006,7605.180839053501,0.8,0.625,2400.0
2025-08-25,True,0.8,0.2,netrho,,,3319.34506885185,2847.2329724444453,2400.0,75699.92723999999,55003.546286363,179.04926756665907,2,1522.8174017153356,56526.36368807834,1680.13249415638,0.8,0.625,2400.0
2025-08-26,True,0.8,0.2,netrho,,,2847.2329724444453,3191.8198165925924,2400.0,75578.56511,53717.713404981,13.59892333333346,2,114.83416408166774,53832.54756906266,5859.024800205771,0.8,0.625,2400.0
2025-08-27,True,0.8,0.2,netrho,,,3191.8198165925924,2747.231355703705,2400.0,74809.58264499999,53303.951317751096,260.14270413332997,7,1678.4685823316697,54982.419900082765,3388.32754847737,0.8,0.625,2400.0
2025-08-28,True,0.8,0.2,netrho,,,2747.231355703705,2991.6966398148165,2400.0,75965.53405,54748.585504652,349.9518233333303,12,2040.7117835033157,56789.297288155314,1123.3368464197624,0.8,0.625,2400.0
2025-08-29,True,0.8,0.2,netrho,,,2991.6966398148165,3457.303480259262,2400.0,42504.587562999994,23734.458907677,0.0,0,0.0,23734.458907677,16480.144665222226,0.8,0.625,2400.0
2025-08-30,True,0.8,0.2,netrho,,,3457.303480259262,2852.0890728888926,2400.0,41722.749754,22967.8259958681,0.0,0,0.0,22967.8259958681,20725.874970049386,0.8,0.625,2400.0
2025-08-31,True,0.8,0.2,netrho,,,2852.0890728888926,3505.7069555925937,2400.0,77558.36396999999,55246.870867535006,12.628676666666706,1,107.55843917000033,55354.42930670501,6318.048990493839,0.8,0.625,2400.0
2025-09-01,True,0.8,0.2,netrho,,,3505.7069555925937,7457.453663481484,2400.0,77030.207215,49539.327590065004,0.0,0,0.0,49539.327590065004,16004.17604965021,0.8,0.625,2400.0
2025-09-02,True,0.8,0.2,netrho,,,7457.453663481484,4122.138434629632,2400.0,60103.930005,38673.6136387441,0.0,0,0.0,38673.6136387441,5850.3830295637945,0.8,0.625,2400.0
2025-09-03,True,0.8,0.2,netrho,,,4122.138434629632,2638.553867148148,2400.0,62752.6137122,40185.61680024103,14.252202733333434,2,96.96646467248402,40282.58326491351,4889.268061934166,0.8,0.625,2400.0
2025-09-04,True,0.8,0.2,netrho,,,2638.553867148148,3044.8163968888894,2400.0,63922.981706549996,39976.36005769474,264.6094191166653,2,1844.5123572125156,41820.87241490726,5739.356097489717,0.8,0.625,2400.0
2025-09-05,True,0.8,0.2,netrho,,,3044.8163968888894,6377.274944074073,2400.0,40019.654012,19340.400071291,0.0,0,0.0,19340.400071291,26975.14065553909,0.8,0.625,2400.0
2025-09-06,True,0.8,0.2,netrho,,,6377.274944074073,4638.183501037042,2400.0,31868.283972,14986.551951100399,0.0,0,0.0,14986.551951100399,22938.77111261728,0.8,0.625,2400.0
2025-09-07,True,0.8,0.2,netrho,,,4638.183501037042,3650.979284462967,2400.0,61496.82370805,38959.669619853565,9.90714166666669,1,66.79890268750015,39026.468522541065,3599.286389921821,0.8,0.625,2400.0
2025-09-08,True,0.8,0.2,netrho,,,3650.979284462967,2374.400892037037,2400.0,58961.354858,37268.098223605004,3143.9313765666657,21,19437.41021919348,56705.508442798484,309.42817290123946,0.8,0.625,2400.0
2025-09-09,True,0.8,0.2,netrho,,,2374.400892037037,2617.3487416296307,2400.0,62135.6362,38947.267364845,709.7129132999967,6,4802.239480959279,43749.50684580428,5492.447662139924,0.8,0.625,2400.0
2025-09-10,True,0.8,0.2,netrho,,,2617.3487416296307,2566.1413691481484,2400.0,61534.412673,39310.5185202187,3951.4365619999967,26,24604.395983215974,63914.91450343467,613.1459738271641,0.8,0.625,2400.0
2025-09-11,True,0.8,0.2,netrho,,,2566.1413691481484,3073.3452466666695,2400.0,65756.24698190001,41131.82113568492,6.071666666666715,1,40.549625833333664,41172.37076151826,7563.42145037037,0.8,0.625,2400.0
2025-09-12,True,0.8,0.2,netrho,,,3073.3452466666695,3094.16649637037,2400.0,33547.596445,14703.032403765497,0.0,0,0.0,14703.032403765497,18498.475425823046,0.8,0.625,2400.0
2025-09-13,True,0.8,0.2,netrho,,,3094.16649637037,3003.2011820000034,2400.0,32200.656214000002,14302.148640219402,0.0,0,0.0,14302.148640219402,21280.796289259262,0.8,0.625,2400.0
2025-09-14,True,0.8,0.2,netrho,,,3003.2011820000034,2698.2600223703716,2400.0,65137.44568,41735.375276129,3.5550000000000637,1,23.455890000000423,41758.831166129,1301.7674519753161,0.8,0.625,2400.0
2025-09-15,True,0.8,0.2,netrho,,,2698.2600223703716,3378.7536654444452,2400.0,67463.9313293,42827.93580928861,1.1717666666667128,1,7.876615533333644,42835.81242482195,7569.904678481485,0.8,0.625,2400.0
2025-09-16,True,0.8,0.2,netrho,,,3378.7536654444452,2661.511097185186,2400.0,64241.023660000006,41417.398495115,13.092750000000137,2,88.18761655000094,41505.586111665,1457.129316872435,0.8,0.625,2400.0
2025-09-17,True,0.8,0.2,netrho,,,2661.511097185186,2633.641651703706,2400.0,65740.2797399,41560.017291671815,215.59240349999928,6,1103.8962826774543,42663.913574349266,1745.3819954967116,0.8,0.625,2400.0
2025-09-18,True,0.8,0.2,netrho,,,2633.641651703706,2864.03617957037,2400.0,67373.70859698,42374.72154425038,19.190433333333317,2,129.40313166666655,42504.124675917046,3812.7997471193503,0.8,0.625,2400.0
2025-09-19,True,0.8,0.2,netrho,,,2864.03617957037,3805.50003151852,2400.0,34742.655925,15697.652579946003,0.0,0,0.0,15697.652579946003,14556.55017614815,0.8,0.625,2400.0
2025-09-20,True,0.8,0.2,netrho,,,3805.50003151852,3391.024622148149,2400.0,32687.90276,14298.2618518485,0.0,0,0.0,14298.2618518485,14182.563600987658,0.8,0.625,2400.0
2025-09-21,True,0.8,0.2,netrho,,,3391.024622148149,3313.384642185188,2400.0,69284.3639385,44773.23260574725,8.44500000000005,1,58.02559500000035,44831.25820074725,7358.874403333337,0.8,0.625,2400.0
2025-09-22,True,0.8,0.2,netrho,,,3313.384642185188,3244.0423499629665,2400.0,68815.00981399999,44913.5991085932,0.0,0,0.0,44913.5991085932,4438.626415267499,0.8,0.625,2400.0
2025-09-23,True,0.8,0.2,netrho,,,3244.0423499629665,2911.2613558148155,2400.0,68814.934203,43990.8869751054,305.7697485999979,5,2049.9788103141523,46040.865785419555,3280.0336424238767,0.8,0.625,2400.0
2025-09-24,True,0.8,0.2,netrho,,,2911.2613558148155,3194.1608926666704,2400.0,68390.4572,43587.318126491,317.0293862499989,5,1705.6188832160356,45292.937009707035,3360.596280802472,0.8,0.625,2400.0
2025-09-25,True,0.8,0.2,netrho,,,3194.1608926666704,2971.444197814815,2400.0,70277.5705183,45224.8969048878,31.88636666666673,2,217.35929008333375,45442.25619497113,6068.946559300422,0.8,0.625,2400.0
2025-09-26,True,0.8,0.2,netrho,,,2971.444197814815,3632.7632824444486,2400.0,35352.2771146,15573.80895990758,0.0,0,0.0,15573.80895990758,13794.362539908643,0.8,0.625,2400.0
2025-09-27,True,0.8,0.2,netrho,,,3632.7632824444486,2689.2821646666685,2400.0,33277.9488844,15081.855383013843,0.0,0,0.0,15081.855383013843,13358.707052427988,0.8,0.625,2400.0
2025-09-28,True,0.8,0.2,netrho,,,2689.2821646666685,3674.7869253703734,2400.0,71680.6543195,46595.09769463488,5.868333333333339,1,40.07191416666671,46635.169608801545,3096.510721522649,0.8,0.625,2400.0
2025-09-29,True,0.8,0.2,netrho,,,3674.7869253703734,3022.060085518519,2400.0,71351.37745500001,46243.167906525996,26.015016666666725,2,142.85538336666704,46386.02328989266,5281.854677592599,0.8,0.625,2400.0
2025-09-30,True,0.8,0.2,netrho,,,3022.060085518519,2860.1698344777783,2400.0,71654.3051162,45920.51096390434,108.84541633333086,4,613.5369691210691,46534.04793302541,1754.2207743078593,0.8,0.625,2400.0
2025-10-01,True,0.8,0.2,netrho,,,2860.1698344777783,4990.344138074078,2400.0,70705.5319038,43012.69198496849,0.0,0,0.0,43012.69198496849,15161.319603538275,0.8,0.625,2400.0
2025-10-02,True,0.8,0.2,netrho,,,4990.344138074078,3404.4073990740767,2400.0,65888.91396,40208.136644945,0.0,0,0.0,40208.136644945,12013.606725555564,0.8,0.625,2400.0
2025-10-03,True,0.8,0.2,netrho,,,3404.4073990740767,5044.540146851852,2400.0,33884.271083,14031.287324843,0.0,0,0.0,14031.287324843,21205.65668822634,0.8,0.625,2400.0
2025-10-04,True,0.8,0.2,netrho,,,5044.540146851852,3571.8548398888884,2400.0,30152.861322999997,12519.2299548247,0.0,0,0.0,12519.2299548247,15554.309908226336,0.8,0.625,2400.0
2025-10-05,True,0.8,0.2,netrho,,,3571.8548398888884,3520.7460650370376,2400.0,66676.2795169,40991.04828607368,0.0,0,0.0,40991.04828607368,8176.588702757204,0.8,0.625,2400.0
2025-10-06,True,0.8,0.2,netrho,,,3520.7460650370376,2743.502456962962,2400.0,65172.86529450001,40750.7140253623,0.0,0,0.0,40750.7140253623,4351.1345924279885,0.8,0.625,2400.0
2025-10-07,True,0.8,0.2,netrho,,,2743.502456962962,2925.1689687037056,2400.0,64595.214798,39423.908458499,178.20837033333157,4,932.944013661449,40356.85247216045,2640.9921181893064,0.8,0.625,2400.0
2025-10-08,True,0.8,0.2,netrho,,,2925.1689687037056,2621.5930740000003,2400.0,61319.98415,37507.63341020999,618.8066899333305,11,3699.166455176526,41206.79986538652,1738.2038725102886,0.8,0.625,2400.0
2025-10-09,True,0.8,0.2,netrho,,,2621.5930740000003,2701.4774251851873,2400.0,65278.1129219,40124.65282158712,0.0,0,0.0,40124.65282158712,5270.985789753084,0.8,0.625,2400.0
2025-10-10,True,0.8,0.2,netrho,,,2701.4774251851873,3416.340728000002,2400.0,32491.058495999998,13245.4244931827,0.0,0,0.0,13245.4244931827,19355.047150810704,0.8,0.625,2400.0
2025-10-11,True,0.8,0.2,netrho,,,3416.340728000002,3100.0951187407436,2400.0,32532.304025800004,13142.616549937356,0.0,0,0.0,13142.616549937356,15383.950991273257,0.8,0.625,2400.0
2025-10-12,True,0.8,0.2,netrho,,,3100.0951187407436,2457.623807222222,2400.0,65685.0023287,40089.22952810716,187.60745223333083,2,1181.5710116247005,41270.800539731856,4164.378403251036,0.8,0.625,2400.0
2025-10-13,True,0.8,0.2,netrho,,,2457.623807222222,3150.5749063703724,2400.0,67877.484325,42172.3611681483,0.0,0,0.0,42172.3611681483,6203.301389905354,0.8,0.625,2400.0
2025-10-14,True,0.8,0.2,netrho,,,3150.5749063703724,2974.0976458888913,2400.0,66397.516672,41302.966981392805,92.40982373333111,3,469.7576625058217,41772.724643898626,1606.530985185189,0.8,0.625,2400.0
2025-10-15,True,0.8,0.2,netrho,,,2974.0976458888913,2775.7519425185187,2400.0,65994.99586590001,40976.78064431604,797.8055530666651,4,5291.663111647924,46268.44375596396,745.5526579835423,0.8,0.625,2400.0
2025-10-16,True,0.8,0.2,netrho,,,2775.7519425185187,2804.3190077037043,2400.0,68423.7178022,43148.26764495535,629.7339704333309,3,4079.4323000475924,47227.69994500294,1779.9237451300432,0.8,0.625,2400.0
2025-10-17,True,0.8,0.2,netrho,,,2804.3190077037043,3301.7234892222236,2400.0,34064.003633,14133.4125966447,0.0,0,0.0,14133.4125966447,14123.443150613171,0.8,0.625,2400.0
2025-10-18,True,0.8,0.2,netrho,,,3301.7234892222236,3570.013906444444,2400.0,33467.3016278,13516.60070674814,0.0,0,0.0,13516.60070674814,13753.30349238272,0.8,0.625,2400.0
2025-10-19,True,0.8,0.2,netrho,,,3570.013906444444,2704.3495743703716,2400.0,69801.115709,44354.119212503196,420.5623896000017,2,2734.895072437186,47089.01428494038,3107.5112811111167,0.8,0.625,2400.0
2025-10-20,True,0.8,0.2,netrho,,,2704.3495743703716,3215.2047433333323,2400.0,72114.7382611,45857.09001532814,442.9666225333308,5,2349.330259531528,48206.420274859665,3494.2770827572035,0.8,0.625,2400.0
2025-10-21,True,0.8,0.2,netrho,,,3215.2047433333323,3292.8254673333336,2400.0,71674.8564545,46067.54010894417,194.33801669999553,4,1010.8624079011596,47078.40251684533,1140.9905669958898,0.8,0.625,2400.0
2025-10-22,True,0.8,0.2,netrho,,,3292.8254673333336,2930.52177451852,2400.0,71187.7314137,45326.34433268875,927.8231521666648,8,5035.52775162724,50361.87208431599,2826.825272551444,0.8,0.625,2400.0
2025-10-23,True,0.8,0.2,netrho,,,2930.52177451852,3422.8369145555585,2400.0,73817.257371,46647.7388307122,0.0,0,0.0,46647.7388307122,5610.5560804568,0.8,0.625,2400.0
2025-10-24,True,0.8,0.2,netrho,,,3422.8369145555585,3240.314146703703,2400.0,33793.645122999995,14307.886857542002,0.0,0,0.0,14307.886857542002,12229.522311024699,0.8,0.625,2400.0
2025-10-25,True,0.8,0.2,netrho,,,3240.314146703703,3109.7579238888925,2400.0,33881.432256,14287.933876792798,0.0,0,0.0,14287.933876792798,11666.696777934156,0.8,0.625,2400.0
