date,official,q_load,q_pv,q_source,feature_value,feature_percentile,soc0_actual,soc24_actual,soc24_plan,purchase_kwh,plan_cost,emergency_kwh,emergency_slots,emergency_cost,total_cost,curtail_kwh,q_min,k,label
2025-11-02,True,0.7,0.3,rule,289.6892317834985,0.15328467153284672,2097.3412477407446,1436.9941903703711,1200.0,74497.3381714,48980.31831316372,98.9898793333335,2,626.1499743433345,49606.46828750706,1930.5098570370455,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-11-03,True,0.7,0.3,rule,289.2008481092097,0.15272727272727274,1436.9941903703711,1883.4339212592643,1200.0,76298.3928888,50721.16497145161,0.0,0,0.0,50721.16497145161,2210.3999161818965,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-11-04,True,0.7,0.3,rule,268.86175542935325,0.050724637681159424,1883.4339212592643,1390.7891749259265,1200.0,75530.64104300001,49506.7420140494,80.27527993333149,4,460.5877212947213,49967.32973534412,4360.174828102894,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-11-05,True,0.7,0.3,rule,270.7862030853607,0.06498194945848375,1390.7891749259265,1408.3814860740747,1200.0,74779.56816339001,49572.39545245453,96.63675740999655,4,525.7877139767842,50098.183166431314,826.9976382304541,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-11-06,True,0.7,0.3,rule,231.4375015757927,0.0,1408.3814860740747,1543.1498708518534,1200.0,76951.57604360001,51589.241728088375,967.5834258666648,7,5241.711260870623,56830.952988959,1935.7816776502082,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-11-07,True,0.7,0.3,rule,245.65540961340346,0.021505376344086023,1543.1498708518534,1981.7005884444472,1200.0,35290.493441,15126.122634576699,0.0,0,0.0,15126.122634576699,8181.906356802478,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-11-08,True,0.7,0.3,rule,257.44587627696126,0.02857142857142857,1981.7005884444472,1910.4127728148173,1200.0,34552.932015,14884.1017970665,0.0,0,0.0,14884.1017970665,7779.257395658437,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-11-09,True,0.7,0.3,rule,257.2806492921182,0.028469750889679714,1910.4127728148173,1656.3337735555579,1200.0,77520.7513114,51972.66233227307,0.0,0,0.0,51972.66233227307,2150.1923595893013,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-11-10,True,0.7,0.3,rule,262.4957780854569,0.04964539007092199,1656.3337735555579,1431.5427458888894,1200.0,78429.599704,53508.6495148088,152.48298518999903,2,982.9339815132687,54491.58349632207,495.52821757201957,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-11-11,True,0.7,0.3,rule,262.44608794102425,0.04946996466431095,1431.5427458888894,1695.269625333337,1200.0,78252.2732064,52596.010466954634,2.0516666666667334,1,10.46965500000034,52606.480121954635,2236.8000063012387,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-11-12,True,0.7,0.3,rule,256.93022594026615,0.028169014084507043,1695.269625333337,1719.141457592592,1200.0,77705.341692,52279.2418560546,0.0,0,0.0,52279.2418560546,2461.993527514409,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-11-13,True,0.7,0.3,rule,255.44097032579413,0.028070175438596492,1719.141457592592,1755.5408927037058,1200.0,79185.24969299999,54447.8710134241,2.010533333333342,1,10.126051133333377,54457.99706455743,2543.7493179588546,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-11-14,True,0.7,0.3,rule,250.1942583691453,0.024475524475524476,1755.5408927037058,2010.2541980370409,1200.0,35945.082873,15380.5178867075,0.0,0,0.0,15380.5178867075,4661.4534121358,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-11-15,True,0.7,0.3,rule,227.25204979800455,0.0,2010.2541980370409,1750.101684111112,1200.0,35110.17492,15283.2918679639,0.0,0,0.0,15283.2918679639,3821.532377695484,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-11-16,True,0.7,0.3,rule,228.0296373400526,0.003472222222222222,1750.101684111112,1603.1697927777798,1200.0,80961.33658840001,55589.043769440745,2.7407333333334236,1,13.896888366667124,55602.94065780741,2418.407551305353,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-11-17,True,0.7,0.3,rule,230.50645478635417,0.006920415224913495,1603.1697927777798,2042.9418036666657,1200.0,82127.52441092001,56250.739205828795,0.0,0,0.0,56250.739205828795,4543.910290794246,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-11-18,True,0.7,0.3,rule,221.43135067543253,0.0,2042.9418036666657,1462.4627196074123,1200.0,79654.919431,54870.4810619847,0.0,0,0.0,54870.4810619847,1309.8289746049318,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-11-19,True,0.7,0.3,rule,234.17817216020177,0.01718213058419244,1462.4627196074123,1496.6693039629633,1200.0,81352.552864,56803.4090686216,0.0,0,0.0,56803.4090686216,1724.9293123909586,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-11-20,True,0.7,0.3,rule,230.26213992589646,0.010273972602739725,1496.6693039629633,1695.3643104814835,1200.0,82316.34000406001,56781.21446510267,0.0,0,0.0,56781.21446510267,3112.785731983542,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-11-21,True,0.7,0.3,rule,218.04379088735195,0.0,1695.3643104814835,1973.2159340740752,1200.0,36706.35806,16087.003518569501,0.0,0,0.0,16087.003518569501,3991.8642002057672,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-11-22,True,0.7,0.3,rule,215.5083777869271,0.0,1973.2159340740752,1683.5534642592613,1200.0,36158.597634,15649.017583622599,0.0,0,0.0,15649.017583622599,2843.052860748974,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-11-23,True,0.7,0.3,rule,212.2742194882583,0.0,1683.5534642592613,1696.7884598888897,1200.0,83055.743623,57756.7947451725,0.0,0,0.0,57756.7947451725,3673.4385915843714,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-11-24,True,0.7,0.3,rule,216.20762311857004,0.006756756756756757,1696.7884598888897,1494.368463888892,1200.0,83011.811505,57566.6615031909,18.83966666666663,1,99.5299589999998,57666.1914621909,5227.208224086426,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-11-25,True,0.7,0.3,rule,219.4883625275705,0.013468013468013467,1494.368463888892,1628.079647777782,1200.0,82690.07374200001,56877.2938934362,0.0,0,0.0,56877.2938934362,2215.3317914321096,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-11-26,True,0.7,0.3,rule,206.51609523736641,0.0,1628.079647777782,1990.1445407777785,1200.0,83234.921409,58218.13658099528,31.255815466666604,1,168.375077918933,58386.51165891421,2008.2165180551585,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-11-27,True,0.7,0.3,rule,209.56313977420893,0.0033444816053511705,1990.1445407777785,1816.2982407777827,1200.0,83253.834874,58620.030912716495,0.0,0,0.0,58620.030912716495,3517.987302168734,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-11-28,True,0.7,0.3,rule,208.02853408877814,0.0033333333333333335,1816.2982407777827,2010.6421894814857,1200.0,37690.286888,15956.182219253802,0.0,0,0.0,15956.182219253802,2933.4543850864216,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-11-29,True,0.7,0.3,rule,208.06266023047723,0.006644518272425249,2010.6421894814857,1318.1391614074073,1200.0,37692.587232,16102.455630972998,133.20969078333133,1,652.2612509205818,16754.71688189358,121.80225000000041,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-11-30,True,0.7,0.3,rule,248.51430432312452,0.0728476821192053,1318.1391614074073,1349.3853549259265,1200.0,85131.9157785,60015.9016354187,52.2461815333329,1,345.11215211843046,60361.01378753713,645.5021508642026,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-12-01,True,0.7,0.3,rule,245.52590203960048,0.06930693069306931,1349.3853549259265,1306.379369925927,1200.0,86188.5667737,64294.64841103855,4724.419866766665,17,31522.50169854101,95817.15010957955,337.9821900000011,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-12-02,True,0.7,0.3,rule,277.1519427018696,0.17434210526315788,1306.379369925927,1389.6509760000008,1200.0,92324.3042156,69657.47416439587,1269.1100508333252,11,9244.292048100404,78901.76621249627,489.069678271611,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-12-03,True,0.7,0.3,rule,290.20413113168496,0.23934426229508196,1389.6509760000008,2016.351312370371,1200.0,93613.0499,70675.32814061899,0.0,0,0.0,70675.32814061899,1338.7909905761405,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-12-04,True,0.7,0.3,rule,295.85115833418246,0.2647058823529412,2016.351312370371,1651.8908948148173,1200.0,94232.62284000001,70781.63198472501,67.44808,2,479.4886915733334,71261.12067629835,3239.8584623868346,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-12-05,True,0.7,0.3,rule,298.5515094877127,0.28338762214983715,1651.8908948148173,1889.076204037041,1200.0,45915.982046,20667.9508620844,817.4558451666617,7,4035.3558304599746,24703.306692544375,1075.2007846502042,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-12-06,True,0.7,0.3,rule,298.68507177028204,0.2857142857142857,1889.076204037041,1607.7571657777785,1200.0,47813.85615,21918.209934407,67.71357503332601,2,334.5204530354647,22252.730387442465,436.0262302469144,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-12-07,True,0.7,0.3,rule,280.9711423872162,0.18770226537216828,1607.7571657777785,1427.3158426666662,1200.0,94698.63167100001,71276.01261244502,56.04160233333346,2,397.92160186500087,71673.93421431002,2754.701654238693,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-12-08,True,0.7,0.3,rule,275.5712454367777,0.16774193548387098,1427.3158426666662,2095.477458111114,1200.0,99216.733011,75077.172356068,0.0,0,0.0,75077.172356068,6325.281391316885,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-12-09,True,0.7,0.3,rule,252.7029622915601,0.08360128617363344,2095.477458111114,1625.4326385555564,1200.0,96365.21121400001,72327.2594505839,94.05367433333356,2,695.3963078055017,73022.65575838939,5089.176626666673,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-12-10,True,0.7,0.3,rule,238.3902473394629,0.060897435897435896,1625.4326385555564,1511.2927204814816,1200.0,95811.64968589999,72795.91143243501,0.0,0,0.0,72795.91143243501,3139.5402911934184,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-12-11,True,0.7,0.3,rule,230.17535146712638,0.038338658146964855,1511.2927204814816,1673.4265650370407,1200.0,96363.545962,71698.9973868714,0.0,0,0.0,71698.9973868714,5705.810862962966,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-12-12,True,0.7,0.3,rule,230.13079431223477,0.03821656050955414,1673.4265650370407,2059.703700740742,1200.0,52057.5297039,24301.58201044678,0.0,0,0.0,24301.58201044678,4136.661495679024,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-12-13,True,0.7,0.3,rule,240.6494105116153,0.07301587301587302,2059.703700740742,2011.6509690740731,1200.0,50478.69122,23495.336556274997,0.0,0,0.0,23495.336556274997,2857.439693374489,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-12-14,True,0.7,0.3,rule,228.11081320790313,0.0379746835443038,2011.6509690740731,1512.7728976296298,1200.0,96392.5961023,73612.36851329906,0.0,0,0.0,73612.36851329906,3675.680417901238,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-12-15,True,0.7,0.3,rule,227.0679006030567,0.031545741324921134,1512.7728976296298,1610.673751925928,1200.0,97240.549493,74325.589418541,0.0,0,0.0,74325.589418541,3085.2565605761365,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-12-16,True,0.7,0.3,rule,228.3754201492369,0.0440251572327044,1610.673751925928,1541.0756870370406,1200.0,97200.45431500001,73711.14466092241,0.0,0,0.0,73711.14466092241,3392.301865679019,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-12-17,True,0.7,0.3,rule,223.30164638235595,0.03134796238244514,1541.0756870370406,1451.7266441851866,1200.0,96813.8916946,73628.15369101832,0.0,0,0.0,73628.15369101832,4301.664719917704,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-12-18,True,0.7,0.3,rule,215.9526542898484,0.01875,1451.7266441851866,1649.9763914814846,1200.0,97577.760293,73541.2813672341,0.0,0,0.0,73541.2813672341,5360.082885555558,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-12-19,True,0.7,0.3,rule,222.52110054962364,0.03426791277258567,1649.9763914814846,1683.6657795925942,1200.0,51481.10860000001,23829.689843742002,0.0,0,0.0,23829.689843742002,4780.074834897128,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-12-20,True,0.7,0.3,rule,203.45410649009472,0.0,1683.6657795925942,1778.439798148149,1200.0,51270.57107,23693.138467591998,0.0,0,0.0,23693.138467591998,4456.017893539097,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-12-21,True,0.7,0.3,rule,199.21411234360045,0.0,1778.439798148149,1735.256027333335,1200.0,97425.9427081,73852.07856733502,0.0,0,0.0,73852.07856733502,4003.690257325108,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-12-22,True,0.7,0.3,rule,205.27532927412273,0.006172839506172839,1735.256027333335,1499.675682407407,1200.0,97518.61911940001,74760.14302407921,0.0,0,0.0,74760.14302407921,4355.3233569135955,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-12-23,True,0.7,0.3,rule,196.65085687631517,0.0,1499.675682407407,1691.3320850000014,1200.0,97582.827234,73965.02503289082,0.0,0,0.0,73965.02503289082,5737.820341604944,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-12-24,True,0.7,0.3,rule,193.89104554735533,0.0,1691.3320850000014,1417.5265785925933,1200.0,96077.8398755,72239.08413715698,19.444307999998614,1,127.19494078199094,72366.27907793898,4026.2985193827208,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-12-25,True,0.7,0.3,rule,198.82039762042461,0.0061162079510703364,1417.5265785925933,1578.5122415925937,1200.0,96905.5462503,73653.66330674531,0.0,0,0.0,73653.66330674531,4353.689943580249,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-12-26,True,0.7,0.3,rule,189.6827469991946,0.0,1578.5122415925937,2193.7944885555576,1200.0,50617.25717900001,23276.631977819896,0.0,0,0.0,23276.631977819896,3009.1701040740745,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-12-27,True,0.7,0.3,rule,191.10025011113763,0.00303951367781155,2193.7944885555576,1807.8508082222231,1200.0,49909.346325,22561.7363977055,0.0,0,0.0,22561.7363977055,3281.0739730864275,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-12-28,True,0.7,0.3,rule,190.8151462695732,0.0030303030303030303,1807.8508082222231,1845.3411992962951,1200.0,97141.1565638,73361.4824707576,11.6597996666668,1,87.99650808433434,73449.47897884194,6082.60494181071,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-12-29,True,0.7,0.3,rule,193.61166016620223,0.00906344410876133,1845.3411992962951,1506.677110962965,1200.0,96780.110628,72939.27294917319,0.0,0,0.0,72939.27294917319,5415.876767283955,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-12-30,True,0.7,0.3,rule,195.85553894493682,0.015060240963855422,1506.677110962965,1667.2769553703718,1200.0,96558.24716999999,72061.04448138441,0.0,0,0.0,72061.04448138441,5771.0721140740825,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-12-31,True,0.7,0.3,rule,206.73279288297945,0.036036036036036036,1667.2769553703718,1345.059326111112,1200.0,95222.28219309999,71486.99030216307,167.91291326666652,7,990.8521517698673,72477.84245393294,2557.7671299177036,0.65,0.3,resid_vol7_qmin0.65_k0.30
2025-02-01,True,0.8,0.2,warmup,283.1793647363486,,6000.0,2942.069156370372,1200.0,46852.841261,20696.859690122,0.0,0,0.0,20696.859690122,12605.09931088889,0.7,0.1,resid_vol7_qmin0.70_k0.10
2025-02-02,True,0.8,0.2,warmup,275.68264781213804,,2942.069156370372,2318.014135,1200.0,93561.25801599999,67477.4652043407,0.0,0,0.0,67477.4652043407,11980.200232386836,0.7,0.1,resid_vol7_qmin0.70_k0.10
2025-02-03,True,0.8,0.2,warmup,270.78561353355474,,2318.014135,1580.3923988148158,1200.0,89945.9996863,64464.38925796073,6.148898366665321,1,40.9670353679077,64505.35629332864,6320.562359423875,0.7,0.1,resid_vol7_qmin0.70_k0.10
2025-02-04,True,0.8,0.2,warmup,272.3467785062559,,1580.3923988148158,1845.8070726666692,1200.0,88308.52169600001,62911.6467910912,0.0,0,0.0,62911.6467910912,2133.7811321399313,0.7,0.1,resid_vol7_qmin0.70_k0.10
2025-02-05,True,0.8,0.2,warmup,258.5900542822591,,1845.8070726666692,1721.1505654444459,1200.0,88374.56345100001,63203.0957324478,0.0,0,0.0,63203.0957324478,3369.4290217695566,0.7,0.1,resid_vol7_qmin0.70_k0.10
2025-02-06,True,0.8,0.2,warmup,273.6611983040875,,1721.1505654444459,2212.362379888891,1200.0,92366.105561,66818.54733579341,0.0,0,0.0,66818.54733579341,7229.306766666667,0.7,0.1,resid_vol7_qmin0.70_k0.10
2025-02-07,True,0.8,0.2,warmup,268.1608306560491,,2212.362379888891,2729.0528080740733,1200.0,49860.70313,21416.358947843,0.0,0,0.0,21416.358947843,13945.526523374498,0.7,0.1,resid_vol7_qmin0.70_k0.10
2025-02-08,True,0.8,0.2,warmup,306.93964634000895,,2729.0528080740733,2249.041280037037,1200.0,42417.49921750001,18116.20939374165,0.0,0,0.0,18116.20939374165,7920.236869413585,0.7,0.1,resid_vol7_qmin0.70_k0.10
2025-02-09,True,0.8,0.2,warmup,301.08131194317633,,2249.041280037037,1836.244691703706,1200.0,88631.227834,63580.134844741406,0.0,0,0.0,63580.134844741406,5601.517855514412,0.7,0.1,resid_vol7_qmin0.70_k0.10
2025-02-10,True,0.8,0.2,warmup,294.63134159116447,,1836.244691703706,2075.5111704444453,1200.0,88618.989673,61456.7159495928,0.0,0,0.0,61456.7159495928,10364.203851399183,0.7,0.1,resid_vol7_qmin0.70_k0.10
2025-02-11,True,0.8,0.2,warmup,309.0317878519123,,2075.5111704444453,1342.9726237777786,1200.0,84201.343036,58531.2832548501,152.0727367666673,6,856.2753982439376,59387.55865309404,5819.157085061735,0.7,0.1,resid_vol7_qmin0.70_k0.10
2025-02-12,True,0.8,0.2,warmup,290.94336343429563,,1342.9726237777786,2058.574050370369,1200.0,86790.31033,59686.0777795776,0.0,0,0.0,59686.0777795776,6878.734946098766,0.7,0.1,resid_vol7_qmin0.70_k0.10
2025-02-13,True,0.8,0.2,warmup,274.6082763547825,,2058.574050370369,2225.0322751111125,1200.0,87647.4822709,60564.00081778914,0.0,0,0.0,60564.00081778914,12483.276499176955,0.7,0.1,resid_vol7_qmin0.70_k0.10
2025-02-14,True,0.8,0.2,warmup,302.27744022243644,,2225.0322751111125,2487.3432978148144,1200.0,40987.055083,17457.4000596656,0.0,0,0.0,17457.4000596656,7392.356223246916,0.7,0.1,resid_vol7_qmin0.70_k0.10
2025-02-15,True,0.8,0.2,warmup,274.02597376876145,,2487.3432978148144,2055.0375815925922,1200.0,39906.3266826,17288.866477664997,0.0,0,0.0,17288.866477664997,7628.271621859262,0.7,0.1,resid_vol7_qmin0.70_k0.10
2025-02-16,True,0.8,0.2,warmup,272.54606241433856,,2055.0375815925922,1996.9039800740738,1200.0,84675.336994,58815.453222877004,0.0,0,0.0,58815.453222877004,5300.936925576137,0.7,0.1,resid_vol7_qmin0.70_k0.10
2025-02-17,True,0.8,0.2,warmup,269.2638603416224,,1996.9039800740738,1860.258076037039,1200.0,83870.26348940001,57536.463947233846,0.0,0,0.0,57536.463947233846,9022.208822972027,0.7,0.1,resid_vol7_qmin0.70_k0.10
2025-02-18,True,0.8,0.2,warmup,257.56607243032016,,1860.258076037039,1591.7257735555559,1200.0,80904.6305141,54401.99350759754,0.0,0,0.0,54401.99350759754,4886.636555032925,0.7,0.1,resid_vol7_qmin0.70_k0.10
2025-02-19,True,0.8,0.2,warmup,262.5890691714686,,1591.7257735555559,1652.738235000004,1200.0,81820.07768300001,54880.009513204895,13.708442999999988,1,73.36073271449993,54953.370245919396,4701.5457122962935,0.7,0.1,resid_vol7_qmin0.70_k0.10
2025-02-20,True,0.8,0.2,warmup,271.83913067220425,,1652.738235000004,2302.64897088889,1200.0,84778.10080300001,58053.73854419839,0.0,0,0.0,58053.73854419839,8947.176683271618,0.7,0.1,resid_vol7_qmin0.70_k0.10
2025-02-21,True,0.8,0.2,warmup,242.3564862758786,,2302.64897088889,2658.881398666666,1200.0,39008.052326000005,16848.115065857302,0.0,0,0.0,16848.115065857302,9603.055933818938,0.7,0.1,resid_vol7_qmin0.70_k0.10
2025-02-22,True,0.7,0.3,rule,239.79172947425394,0.0,2658.881398666666,2103.8033261481487,1200.0,35421.633656000005,15361.0982065054,0.0,0,0.0,15361.0982065054,4926.250656000002,0.7,0.1,resid_vol7_qmin0.70_k0.10
2025-02-23,True,0.7,0.3,rule,235.39385462587234,0.0,2103.8033261481487,1678.8549070740758,1200.0,79496.70510600001,53403.6129845638,0.0,0,0.0,53403.6129845638,4190.239353810697,0.7,0.1,resid_vol7_qmin0.70_k0.10
2025-02-24,True,0.7,0.3,rule,234.68313974895125,0.0,1678.8549070740758,1649.6467948148158,1200.0,78670.35386784,52373.72789429154,15.860392000000047,1,80.65802351600024,52454.38591780754,6591.622616374492,0.7,0.1,resid_vol7_qmin0.70_k0.10
2025-02-25,True,0.7,0.3,rule,237.49026698462436,0.08333333333333333,1649.6467948148158,1214.57022,1200.0,75893.26766700001,49401.4392534888,286.0307138666652,12,1395.5614321878902,50797.00068567669,6887.783251674901,0.7,0.1,resid_vol7_qmin0.70_k0.10
2025-02-26,True,0.7,0.3,rule,258.8424474170748,0.28,1214.57022,1657.6547050740805,1200.0,76332.39943,50388.52280538151,0.0,0,0.0,50388.52280538151,3113.0071665020632,0.7,0.1,resid_vol7_qmin0.70_k0.10
2025-02-27,True,0.7,0.3,rule,252.27165285784952,0.19230769230769232,1657.6547050740805,1733.1330212962969,1200.0,77554.55578,50085.45116876419,0.0,0,0.0,50085.45116876419,5900.958662366267,0.7,0.1,resid_vol7_qmin0.70_k0.10
2025-02-28,True,0.7,0.3,rule,261.46379723389805,0.3333333333333333,1733.1330212962969,2220.3370308888907,1200.0,36450.51952,15396.265803868402,0.0,0,0.0,15396.265803868402,9376.271255530868,0.7,0.1,resid_vol7_qmin0.70_k0.10
2025-03-01,True,0.7,0.3,rule,265.9171211877477,0.39285714285714285,2220.3370308888907,2026.9980061481474,1200.0,34675.774896999996,14482.7276660599,0.0,0,0.0,14482.7276660599,8213.085063049388,0.7,0.1,resid_vol7_qmin0.70_k0.10
2025-03-02,True,0.8,0.2,rule,283.0384441541291,0.7586206896551724,2026.9980061481474,1326.0312051111114,1200.0,76721.04918,51039.1836040396,439.31849043333074,6,2663.0389288617343,53702.22253290134,1256.5143461522575,0.7,0.1,resid_vol7_qmin0.70_k0.10
2025-03-03,True,0.8,0.2,rule,342.2326188451846,1.0,1326.0312051111114,1391.3727368888894,1200.0,76624.5756071,50311.69093181968,896.6308891623289,11,5052.074390112146,55363.76532193182,986.1916228806613,0.7,0.1,resid_vol7_qmin0.70_k0.10
2025-03-04,True,0.8,0.2,rule,372.50497368623724,1.0,1391.3727368888894,1553.6490376666677,1200.0,75005.25440899999,48989.68779879309,0.6247333333334382,1,3.1064865000005213,48992.794285293094,1328.2249124979485,0.7,0.1,resid_vol7_qmin0.70_k0.10
2025-03-05,True,0.8,0.2,rule,358.3230669660078,0.96875,1553.6490376666677,1738.4675224074062,1200.0,77084.6054824,49351.04716431154,4.775967400000241,2,23.390382620201198,49374.43754693174,6760.268821065847,0.7,0.1,resid_vol7_qmin0.70_k0.10
2025-03-06,True,0.8,0.2,rule,357.6749816112987,0.9393939393939394,1738.4675224074062,1991.6134443703704,1200.0,79081.6672419,51459.83347838641,0.0,0,0.0,51459.83347838641,8728.843716436219,0.7,0.1,resid_vol7_qmin0.70_k0.10
2025-03-07,True,0.8,0.2,rule,349.00357098889407,0.9117647058823529,1991.6134443703704,2555.4912114814806,1200.0,35642.0631,15255.667708255,0.0,0,0.0,15255.667708255,11129.860031975311,0.7,0.1,resid_vol7_qmin0.70_k0.10
2025-03-08,True,0.8,0.2,rule,366.9897731246558,0.9714285714285714,2555.4912114814806,2431.2008543333354,1200.0,32449.286347,13910.408619132999,0.0,0,0.0,13910.408619132999,10655.759148399173,0.7,0.1,resid_vol7_qmin0.70_k0.10
2025-03-09,True,0.8,0.2,rule,363.2763279635316,0.9444444444444444,2431.2008543333354,1916.3317858518533,1200.0,76827.95448389999,49153.307884172085,0.0,0,0.0,49153.307884172085,10210.17901003169,0.7,0.1,resid_vol7_qmin0.70_k0.10
2025-03-10,True,0.8,0.2,rule,337.09433666547693,0.8108108108108109,1916.3317858518533,1884.8140793333357,1200.0,76355.92179339999,50319.32248597563,0.0,0,0.0,50319.32248597563,4384.476592839511,0.7,0.1,resid_vol7_qmin0.70_k0.10
2025-03-11,True,0.8,0.2,rule,312.0000336668382,0.7894736842105263,1884.8140793333357,1461.1063768888896,1200.0,71516.289703,45539.295335270406,451.01969493332854,3,2906.883773872386,48446.179109142795,4514.698711370378,0.7,0.1,resid_vol7_qmin0.70_k0.10
2025-03-12,True,0.8,0.2,rule,309.96361883866666,0.7692307692307693,1461.1063768888896,1717.5386208888904,1200.0,73652.90281999999,46203.203584742,0.0,0,0.0,46203.203584742,7073.1057930864245,0.7,0.1,resid_vol7_qmin0.70_k0.10
2025-03-13,True,0.8,0.2,rule,311.0765744198616,0.775,1717.5386208888904,1917.8508586296311,1200.0,75530.46314539999,49085.04369040016,0.0,0,0.0,49085.04369040016,3536.8038907407454,0.7,0.1,resid_vol7_qmin0.70_k0.10
2025-03-14,True,0.8,0.2,rule,342.4792806874922,0.8536585365853658,1917.8508586296311,2773.5042233703707,1200.0,34038.175813,14167.4827561316,0.0,0,0.0,14167.4827561316,14171.250342588475,0.7,0.1,resid_vol7_qmin0.70_k0.10
2025-03-15,True,0.8,0.2,rule,342.22687834419185,0.8095238095238095,2773.5042233703707,1750.3991194444452,1200.0,31617.4455934,13554.068458678259,0.0,0,0.0,13554.068458678259,9135.081904342389,0.7,0.1,resid_vol7_qmin0.70_k0.10
2025-03-16,True,0.8,0.2,rule,350.48803144494593,0.8837209302325582,1750.3991194444452,2168.1063993703715,1200.0,74160.06187,47113.107485486,1.6400000000001,1,8.081100000000493,47121.188585486,6576.105723251028,0.7,0.1,resid_vol7_qmin0.70_k0.10
2025-03-17,True,0.8,0.2,rule,337.2608723900994,0.7727272727272727,2168.1063993703715,2140.7666964814866,1200.0,73975.4551679,45718.84133160419,0.0,0,0.0,45718.84133160419,12641.4266323856,0.7,0.1,resid_vol7_qmin0.70_k0.10
2025-03-18,True,0.8,0.2,rule,356.0774663157589,0.8888888888888888,2140.7666964814866,1435.0927824814837,1200.0,68584.66626299999,42572.627429378306,0.0,0,0.0,42572.627429378306,4129.474351934167,0.7,0.1,resid_vol7_qmin0.70_k0.10
2025-03-19,True,0.8,0.2,rule,348.02159387529974,0.8260869565217391,1435.0927824814837,2258.5495027407396,1200.0,71978.43572,44415.44908073299,0.0,0,0.0,44415.44908073299,7712.519127695485,0.7,0.1,resid_vol7_qmin0.70_k0.10
2025-03-20,True,0.8,0.2,rule,356.9542544475519,0.8936170212765957,2258.5495027407396,2034.4453340000039,1200.0,71836.5070441,45549.607481040846,0.0,0,0.0,45549.607481040846,5705.544638353911,0.7,0.1,resid_vol7_qmin0.70_k0.10
