date,q_load,q_pv,q_source,soc0_actual,soc24_actual,purchase_kwh,plan_cost,emergency_kwh,emergency_cost,total_cost,curtail_kwh,n_simultaneous_plan,max_unserved_kwh,label,feature,feature_value,feature_percentile
2025-03-24,0.8,0.2,rule,1630.6846293333347,2015.2451394074103,69555.60097,42390.275679724,0.0,0.0,42390.275679724,7385.99110164609,0,0.0,em7_qmin0.75_k0.20,em7,0.0,0.022727272727272728
2025-03-25,0.8,0.2,rule,2015.2451394074103,1251.4828440000001,65158.636371,39394.8596470611,241.789024166671,1189.7548247184661,40584.61447177957,1173.5906512757197,0,0.0,em7_qmin0.75_k0.20,em7,0.0,0.044444444444444446
2025-03-26,0.9,0.1,rule,1251.4828440000001,2151.845551407409,73748.193504,44977.9222145756,0.0,0.0,44977.9222145756,13654.382520987663,0,0.0,em7_qmin0.75_k0.20,em7,241.789024166671,0.6956521739130435
2025-03-27,0.9,0.1,rule,2151.845551407409,2230.5707781481515,72617.53318299999,44565.105899199705,0.0,0.0,44565.105899199705,10145.92143049384,0,0.0,em7_qmin0.75_k0.20,em7,241.789024166671,0.7021276595744681
2025-03-28,0.9,0.1,rule,2230.5707781481515,2893.298680592591,32363.7163755,17272.51112896765,0.0,0.0,17272.51112896765,18232.190423771608,0,0.0,em7_qmin0.75_k0.20,em7,241.789024166671,0.7083333333333334
2025-03-29,0.9,0.1,rule,2893.298680592591,2679.261780370375,31407.387560263996,16780.662352394127,0.0,0.0,16780.662352394127,21528.362377753714,0,0.0,em7_qmin0.75_k0.20,em7,241.789024166671,0.7142857142857143
2025-03-30,0.9,0.1,rule,2679.261780370375,2474.875858037039,69578.22247000001,42674.758569017,0.0,0.0,42674.758569017,10998.305985967092,0,0.0,em7_qmin0.75_k0.20,em7,241.789024166671,0.72
2025-03-31,0.9,0.1,rule,2474.875858037039,2519.3816931111123,69852.52673000001,42797.548921782996,0.0,0.0,42797.548921782996,9537.541137448574,0,0.0,em7_qmin0.75_k0.20,em7,241.789024166671,0.7254901960784313
2025-04-01,0.9,0.1,rule,2519.3816931111123,1708.333809185184,65236.60208,39479.735950821,0.0,0.0,39479.735950821,2324.9857660493826,0,0.0,em7_qmin0.75_k0.20,em7,241.789024166671,0.7307692307692307
2025-04-02,0.8,0.2,rule,1708.333809185184,1772.8288867777796,65160.99587,39065.353071738,1267.0191099999997,6248.878630791665,45314.231702529665,1876.5301424691422,0,0.0,em7_qmin0.75_k0.20,em7,0.0,0.05660377358490566
2025-04-03,0.9,0.1,rule,1772.8288867777796,2259.780220185186,71638.24780829999,43623.487540318165,0.0,0.0,43623.487540318165,11477.395177119342,0,0.0,em7_qmin0.75_k0.20,em7,1267.0191099999997,1.0
2025-04-04,0.9,0.1,rule,2259.780220185186,3123.229555925927,32239.029292000003,17250.7585463912,0.0,0.0,17250.7585463912,22446.75539879012,0,0.0,em7_qmin0.75_k0.20,em7,1267.0191099999997,1.0
2025-04-05,0.9,0.1,rule,3123.229555925927,2458.1896241851846,29999.665918,15960.8790567292,0.0,0.0,15960.8790567292,16373.338622855968,0,0.0,em7_qmin0.75_k0.20,em7,1267.0191099999997,1.0
2025-04-06,0.9,0.1,rule,2458.1896241851846,2217.911202185186,70189.97011,42701.149535897,0.0,0.0,42701.149535897,12581.290468271603,0,0.0,em7_qmin0.75_k0.20,em7,1267.0191099999997,1.0
2025-04-07,0.9,0.1,rule,2217.911202185186,2410.960389407409,69983.25718,42439.168592252005,0.0,0.0,42439.168592252005,13272.573067242804,0,0.0,em7_qmin0.75_k0.20,em7,1267.0191099999997,1.0
2025-04-08,0.9,0.1,rule,2410.960389407409,1613.1097399629637,65766.288068,39410.6504076996,0.0,0.0,39410.6504076996,8479.631915835398,0,0.0,em7_qmin0.75_k0.20,em7,1267.0191099999997,1.0
2025-04-09,0.9,0.1,rule,1613.1097399629637,1836.19219062963,68117.09536,40797.264403404,0.0,0.0,40797.264403404,4982.011807242803,0,0.0,em7_qmin0.75_k0.20,em7,1267.0191099999997,1.0
2025-04-10,0.8,0.2,rule,1836.19219062963,2024.2567310740758,65189.995397000006,39229.9896091884,0.0,0.0,39229.9896091884,6549.773689218107,0,0.0,em7_qmin0.75_k0.20,em7,0.0,0.06557377049180328
2025-04-11,0.8,0.2,rule,2024.2567310740758,2214.3458205555544,29127.13681,15082.8004005561,0.0,0.0,15082.8004005561,21137.306805395063,0,0.0,em7_qmin0.75_k0.20,em7,0.0,0.08064516129032258
2025-04-12,0.8,0.2,rule,2214.3458205555544,2395.343969666667,28876.928488999998,14972.778805006601,0.0,0.0,14972.778805006601,17451.047656460905,0,0.0,em7_qmin0.75_k0.20,em7,0.0,0.09523809523809523
2025-04-13,0.8,0.2,rule,2395.343969666667,1940.1835516296314,63202.49348700001,37975.852907427296,0.0,0.0,37975.852907427296,5621.9955959465,0,0.0,em7_qmin0.75_k0.20,em7,0.0,0.109375
2025-04-14,0.8,0.2,rule,1940.1835516296314,1808.2074187037044,63665.55083000001,38059.672353589,0.0,0.0,38059.672353589,7570.749420082308,0,0.0,em7_qmin0.75_k0.20,em7,0.0,0.12307692307692308
2025-04-15,0.8,0.2,rule,1808.2074187037044,1633.2536458518507,61048.606938,36363.1300897382,0.0,0.0,36363.1300897382,7514.514924197539,0,0.0,em7_qmin0.75_k0.20,em7,0.0,0.13636363636363635
2025-04-16,0.8,0.2,rule,1633.2536458518507,1479.4931942962987,62492.037580000004,37154.425357331,0.0,0.0,37154.425357331,3137.6150155967102,0,0.0,em7_qmin0.75_k0.20,em7,0.0,0.14925373134328357
2025-04-17,0.8,0.2,rule,1479.4931942962987,2048.186951333333,63395.53334000001,37908.429896053,0.0,0.0,37908.429896053,6034.972678930049,0,0.0,em7_qmin0.75_k0.20,em7,0.0,0.16176470588235295
2025-04-18,0.8,0.2,rule,2048.186951333333,2568.0124661111117,28805.568116000002,14829.686641478002,0.0,0.0,14829.686641478002,19518.58442217284,0,0.0,em7_qmin0.75_k0.20,em7,0.0,0.17391304347826086
2025-04-19,0.8,0.2,rule,2568.0124661111117,2356.79134185185,27372.568932999995,14075.6618493893,0.0,0.0,14075.6618493893,18627.199767691352,0,0.0,em7_qmin0.75_k0.20,em7,0.0,0.18571428571428572
2025-04-20,0.8,0.2,rule,2356.79134185185,2106.012198111113,61563.364870000005,36779.413469103,0.0,0.0,36779.413469103,6172.869532222224,0,0.0,em7_qmin0.75_k0.20,em7,0.0,0.19718309859154928
2025-04-21,0.8,0.2,rule,2106.012198111113,1625.021217666669,61411.10358,36584.34729038199,0.0,0.0,36584.34729038199,9881.796071399187,0,0.0,em7_qmin0.75_k0.20,em7,0.0,0.20833333333333334
2025-04-22,0.8,0.2,rule,1625.021217666669,1623.8499121481489,58446.156982,34681.7833134628,0.0,0.0,34681.7833134628,2706.918237901251,0,0.0,em7_qmin0.75_k0.20,em7,0.0,0.2191780821917808
2025-04-23,0.8,0.2,rule,1623.8499121481489,1723.7042029629645,60247.534429,35631.0993411315,0.0,0.0,35631.0993411315,5174.222788831279,0,0.0,em7_qmin0.75_k0.20,em7,0.0,0.22972972972972974
2025-04-24,0.8,0.2,rule,1723.7042029629645,1990.7505576296312,61639.072242,36694.2905698024,0.0,0.0,36694.2905698024,10651.67473093005,0,0.0,em7_qmin0.75_k0.20,em7,0.0,0.24
2025-04-25,0.8,0.2,rule,1990.7505576296312,2201.8036403333363,27437.592539999998,13839.022343001401,0.0,0.0,13839.022343001401,22885.41015510288,0,0.0,em7_qmin0.75_k0.20,em7,0.0,0.25
2025-04-26,0.8,0.2,rule,2201.8036403333363,2072.9967920370395,26726.202059000003,13469.7193725907,0.0,0.0,13469.7193725907,24683.10344924692,0,0.0,em7_qmin0.75_k0.20,em7,0.0,0.2597402597402597
2025-04-27,0.8,0.2,rule,2072.9967920370395,1798.2970989259231,57822.096976,34537.7269935172,0.0,0.0,34537.7269935172,5936.786028884778,0,0.0,em7_qmin0.75_k0.20,em7,0.0,0.2692307692307692
2025-04-28,0.8,0.2,rule,1798.2970989259231,1585.6560120000006,57953.529165,34677.1438421904,2450.5404852666647,16632.14865025255,51309.29249244295,711.7426436625539,0,0.0,em7_qmin0.75_k0.20,em7,0.0,0.27848101265822783
2025-04-29,0.9,0.1,rule,1585.6560120000006,1821.9379050000011,60906.556276999996,36056.2964463426,35.27956233333089,246.11022683731628,36302.40667317992,9898.601473325109,0,0.0,em7_qmin0.75_k0.20,em7,2450.5404852666647,1.0
2025-04-30,0.9,0.1,rule,1821.9379050000011,1829.0187435185208,61472.57228,36481.428846164,0.0,0.0,36481.428846164,9983.675317777781,0,0.0,em7_qmin0.75_k0.20,em7,2485.8200475999956,1.0
2025-05-01,0.9,0.1,rule,1829.0187435185208,1232.170992,62284.941701,37272.6820284564,1415.7582222666656,6966.45504599726,44239.13707445366,9491.6748971317,0,0.0,em7_qmin0.75_k0.20,em7,2485.8200475999956,1.0
2025-05-02,0.9,0.1,rule,1232.170992,1661.0895641851855,30482.4222524,16198.538729215239,0.0,0.0,16198.538729215239,13231.011028037858,0,0.0,em7_qmin0.75_k0.20,em7,3901.5782698666612,1.0
2025-05-03,0.9,0.1,rule,1661.0895641851855,1426.411231555555,29621.609652,15665.4202366188,48.312104933331604,229.0029304101248,15894.423167028925,18759.0352356214,0,0.0,em7_qmin0.75_k0.20,em7,3901.5782698666612,1.0
2025-05-04,0.9,0.1,rule,1426.411231555555,1296.542404962963,66160.29179,39680.192147693,398.178647766666,2176.504736244947,41856.69688393795,11687.992740000003,0,0.0,em7_qmin0.75_k0.20,em7,3949.890374799993,1.0
2025-05-05,0.9,0.1,rule,1296.542404962963,2487.0212829259267,69257.1385235,42066.31493262114,0.0,0.0,42066.31493262114,9139.142826724285,0,0.0,em7_qmin0.75_k0.20,em7,4348.0690225666585,1.0
2025-05-06,0.9,0.1,rule,2487.0212829259267,2016.1840844074084,65214.789017,39914.1535827121,0.0,0.0,39914.1535827121,9197.0714070782,0,0.0,em7_qmin0.75_k0.20,em7,1897.528537299994,0.9195402298850575
2025-05-07,0.9,0.1,rule,2016.1840844074084,2013.787344703704,66680.3895,40566.846498182,0.0,0.0,40566.846498182,8011.688885020585,0,0.0,em7_qmin0.75_k0.20,em7,1862.2489749666631,0.9090909090909091
2025-05-08,0.9,0.1,rule,2013.787344703704,2490.943932666669,69079.0126631,42531.67266431536,22.423336000000063,151.50326968400043,42683.17593399936,9124.100360699587,0,0.0,em7_qmin0.75_k0.20,em7,1862.2489749666631,0.9101123595505618
2025-05-09,0.9,0.1,rule,2490.943932666669,3978.528842851854,32416.886456,18285.510358556,0.0,0.0,18285.510358556,20011.00554535802,0,0.0,em7_qmin0.75_k0.20,em7,468.9140886999977,0.8111111111111111
2025-05-10,0.9,0.1,rule,3978.528842851854,3015.9879888518512,29641.093609100004,16945.776252627507,0.0,0.0,16945.776252627507,16622.625842215224,0,0.0,em7_qmin0.75_k0.20,em7,468.9140886999977,0.8131868131868132
2025-05-11,0.9,0.1,rule,3015.9879888518512,2238.2151240370376,67816.7540984,41622.04990970619,41.18071666666674,277.36103945833383,41899.41094916452,9879.245563662558,0,0.0,em7_qmin0.75_k0.20,em7,420.6019837666661,0.717391304347826
2025-05-12,0.8,0.2,rule,2238.2151240370376,2268.1889249259284,64784.857449999996,39493.847841484,0.0,0.0,39493.847841484,9721.12789032922,0,0.0,em7_qmin0.75_k0.20,em7,63.6040526666668,0.3655913978494624
2025-05-13,0.8,0.2,rule,2268.1889249259284,1443.2088593703706,61033.510339,36767.858180179595,314.34949473333245,1946.8930646973945,38714.75124487699,5619.314089041165,0,0.0,em7_qmin0.75_k0.20,em7,63.6040526666668,0.3723404255319149
2025-05-14,0.9,0.1,rule,1443.2088593703706,1989.3354704074075,67776.15649,40994.825914532004,0.0,0.0,40994.825914532004,10843.146736584365,0,0.0,em7_qmin0.75_k0.20,em7,377.95354739999925,0.7157894736842105
2025-05-15,0.9,0.1,rule,1989.3354704074075,2560.72310114815,68371.42353140001,41506.28927073955,0.0,0.0,41506.28927073955,11518.345315008239,0,0.0,em7_qmin0.75_k0.20,em7,377.95354739999925,0.71875
2025-05-16,0.9,0.1,rule,2560.72310114815,2492.5209132962977,29554.783884,16294.945885670799,0.0,0.0,16294.945885670799,24786.326536839508,0,0.0,em7_qmin0.75_k0.20,em7,355.5302113999992,0.7010309278350515
2025-05-17,0.9,0.1,rule,2492.5209132962977,2341.5611252962976,29373.781027999998,16069.869860748398,0.0,0.0,16069.869860748398,17051.003959209876,0,0.0,em7_qmin0.75_k0.20,em7,355.5302113999992,0.7040816326530612
2025-05-18,0.9,0.1,rule,2341.5611252962976,2466.02628903704,66544.0255938,40536.407348633205,5.236666666666679,35.318698333333415,40571.72604696654,9339.031521604942,0,0.0,em7_qmin0.75_k0.20,em7,355.5302113999992,0.7070707070707071
2025-05-19,0.9,0.1,rule,2466.02628903704,2140.6236660740747,66028.7139301,40020.674652352885,58.46321323333348,394.3051416522176,40414.97979400511,15696.237733909475,0,0.0,em7_qmin0.75_k0.20,em7,319.5861613999991,0.66
2025-05-20,0.9,0.1,rule,2140.6236660740747,1668.5580128888903,63490.900681,38423.3884934449,0.0,0.0,38423.3884934449,6092.386116246917,0,0.0,em7_qmin0.75_k0.20,em7,378.0493746333326,0.7326732673267327
2025-05-21,0.8,0.2,rule,1668.5580128888903,1407.698418703708,60664.969618999996,36782.9390054902,0.0,0.0,36782.9390054902,6353.637956074078,0,0.0,em7_qmin0.75_k0.20,em7,63.699879900000155,0.35294117647058826
2025-05-22,0.8,0.2,rule,1407.698418703708,2286.7281209629646,61660.926550000004,37431.214248315,2.57000000000005,17.333365000000338,37448.547613315,6426.6418788066,0,0.0,em7_qmin0.75_k0.20,em7,63.699879900000155,0.3592233009708738
2025-05-23,0.8,0.2,rule,2286.7281209629646,2617.2706665185215,28067.976966,15145.268136530802,0.0,0.0,15145.268136530802,19112.100068016465,0,0.0,em7_qmin0.75_k0.20,em7,66.2698799000002,0.36538461538461536
2025-05-24,0.8,0.2,rule,2617.2706665185215,2487.2488081481483,27594.810892,15042.843404258601,0.0,0.0,15042.843404258601,22022.05181718519,0,0.0,em7_qmin0.75_k0.20,em7,66.2698799000002,0.37142857142857144
2025-05-25,0.85,0.15,rule,2487.2488081481483,2083.7126146666674,61956.805871100005,37714.73401160979,0.0,0.0,37714.73401160979,10721.223952757204,0,0.0,em7_qmin0.75_k0.20,em7,66.2698799000002,0.37735849056603776
2025-05-26,0.8,0.2,rule,2083.7126146666674,2122.3849080962973,59830.03995642,36589.45361565634,0.0,0.0,36589.45361565634,1694.4684900823052,0,0.0,em7_qmin0.75_k0.20,em7,61.03321323333353,0.308411214953271
2025-05-27,0.8,0.2,rule,2122.3849080962973,1306.0050583333343,57626.4189622,35037.54777762622,42.215439999998694,293.95471746665766,35331.50249509288,5763.79098555803,0,0.0,em7_qmin0.75_k0.20,em7,2.57000000000005,0.2777777777777778
2025-05-28,0.8,0.2,rule,1306.0050583333343,1653.3657971111134,59335.01947,35750.979448554994,0.0,0.0,35750.979448554994,3090.898139917695,0,0.0,em7_qmin0.75_k0.20,em7,44.785439999998744,0.3119266055045872
2025-05-29,0.8,0.2,rule,1653.3657971111134,1885.0141147777797,60248.576667,36541.4408561148,17.817433333333497,119.77769558333443,36661.21855169813,2095.335420333344,0,0.0,em7_qmin0.75_k0.20,em7,44.785439999998744,0.3181818181818182
2025-05-30,0.8,0.2,rule,1885.0141147777797,2678.1070331481524,28594.619655000002,15425.938944683501,0.0,0.0,15425.938944683501,18905.855687078194,0,0.0,em7_qmin0.75_k0.20,em7,60.03287333333219,0.32432432432432434
2025-05-31,0.8,0.2,rule,2678.1070331481524,2547.951963592592,27377.063496100003,14766.06742763339,0.0,0.0,14766.06742763339,17155.29654873375,0,0.0,em7_qmin0.75_k0.20,em7,60.03287333333219,0.33035714285714285
2025-06-01,0.8,0.2,rule,2547.951963592592,1200.0,61185.78275,37293.248018225,11359.418487166664,69250.42838072497,106543.67639894997,34.484333333333666,0,0.0,em7_qmin0.75_k0.20,em7,60.03287333333219,0.336283185840708
2025-06-02,0.9,0.1,rule,1200.0,1213.1814432222225,74303.6061512,45481.23784152704,2425.992481333332,15596.32593341609,61077.56377494313,4089.98071226338,0,0.0,em7_qmin0.75_k0.20,em7,11419.451360499996,1.0
2025-06-03,0.9,0.1,rule,1213.1814432222225,1269.4025781111116,74085.962909,45155.46484187931,750.0366676666639,4730.821080810315,49886.285922689625,2475.8956458847815,0,0.0,em7_qmin0.75_k0.20,em7,13845.443841833327,1.0
2025-06-04,0.9,0.1,rule,1269.4025781111116,1993.223952592595,78914.974601,48892.7919256561,1.0053473333333613,7.013302997333529,48899.80522865344,4711.3083966337545,0,0.0,em7_qmin0.75_k0.20,em7,14553.265069499994,1.0
2025-06-05,0.9,0.1,rule,1993.223952592595,2162.5152700370395,80884.508177,50616.628640464805,30.11623700000007,203.37251260200048,50820.001153066805,5526.037785596713,0,0.0,em7_qmin0.75_k0.20,em7,14554.270416833328,1.0
2025-06-06,0.9,0.1,rule,2162.5152700370395,1200.0,33416.5425718,18719.66658104484,2208.016384833333,14021.99281571142,32741.65939675626,3134.9572281893065,0,0.0,em7_qmin0.75_k0.20,em7,14566.569220499994,1.0
2025-06-07,0.9,0.1,rule,1200.0,1976.98747077778,37405.926658,21458.9433117771,0.0,0.0,21458.9433117771,3153.2855180534953,0,0.0,em7_qmin0.75_k0.20,em7,16774.585605333326,1.0
2025-06-08,0.9,0.1,rule,1976.98747077778,2861.48717077778,88039.73221,55913.866466621,0.0,0.0,55913.866466621,18992.64655032922,0,0.0,em7_qmin0.75_k0.20,em7,16774.585605333326,1.0
2025-06-09,0.9,0.1,rule,2861.48717077778,2337.6958289259283,85310.339994,53960.5227737196,37.04236766666668,249.83224872783342,54210.35502244743,11382.563561810708,0,0.0,em7_qmin0.75_k0.20,em7,5415.1671181666625,0.9421487603305785
2025-06-10,0.9,0.1,rule,2337.6958289259283,1852.1594161851888,84549.947475,53161.1140100597,0.0,0.0,53161.1140100597,9656.344228518521,0,0.0,em7_qmin0.75_k0.20,em7,3026.2170044999975,0.9016393442622951
2025-06-11,0.9,0.1,rule,1852.1594161851888,2178.0673225185196,84482.630418,52722.632819818304,22.912761966665883,132.34831075001316,52854.98113056832,3599.987489395067,0,0.0,em7_qmin0.75_k0.20,em7,2276.180336833333,0.8699186991869918
2025-06-12,0.9,0.1,rule,2178.0673225185196,2674.571434740743,87955.84177200001,55769.8632727769,0.0,0.0,55769.8632727769,11024.195105884774,0,0.0,em7_qmin0.75_k0.20,em7,2298.0877514666663,0.8709677419354839
2025-06-13,0.9,0.1,rule,2674.571434740743,4166.398823777778,43826.312034,26068.8528731636,0.0,0.0,26068.8528731636,11591.674008650212,0,0.0,em7_qmin0.75_k0.20,em7,2267.971514466666,0.856
2025-06-14,0.8,0.2,rule,4166.398823777778,2437.769342074075,34934.485161,21090.1723212473,0.0,0.0,21090.1723212473,8433.35808252263,0,0.0,em7_qmin0.75_k0.20,em7,59.95512963333256,0.2857142857142857
2025-06-15,0.8,0.2,rule,2437.769342074075,2408.9850965185215,82468.914782,52042.8911304598,5.016469333333362,33.83357741866686,52076.724707878464,8098.367629654333,0,0.0,em7_qmin0.75_k0.20,em7,59.95512963333256,0.29133858267716534
2025-06-16,0.8,0.2,rule,2408.9850965185215,2060.0891578148157,82560.03115499999,52079.826564308794,24.762771000000043,167.13007879666696,52246.95664310546,6224.652596925929,0,0.0,em7_qmin0.75_k0.20,em7,64.97159896666592,0.3671875
2025-06-17,0.8,0.2,rule,2060.0891578148157,1247.0000160000002,81278.911078,50854.6405444595,543.6869271999985,3463.70625375056,54318.34679821006,3983.817016283953,0,0.0,em7_qmin0.75_k0.20,em7,52.69200229999929,0.27906976744186046
2025-06-18,0.9,0.1,rule,1247.0000160000002,2457.138478222226,87786.686265,55276.351074053404,0.0,0.0,55276.351074053404,12115.770110781903,0,0.0,em7_qmin0.75_k0.20,em7,596.3789294999979,0.7769230769230769
2025-06-19,0.9,0.1,rule,2457.138478222226,2505.969833370371,86893.948131,55084.341647210196,74.83871433333354,503.7535457541681,55588.09519296436,14970.897641399195,0,0.0,em7_qmin0.75_k0.20,em7,573.4661675333319,0.7709923664122137
2025-06-20,0.9,0.1,rule,2505.969833370371,2760.285301555559,39411.34779299999,23087.2906879758,0.0,0.0,23087.2906879758,14493.015386004117,0,0.0,em7_qmin0.75_k0.20,em7,648.3048818666655,0.7803030303030303
2025-06-21,0.9,0.1,rule,2760.285301555559,3134.8614104814815,38456.780541,22346.3263397348,0.0,0.0,22346.3263397348,16489.589853304533,0,0.0,em7_qmin0.75_k0.20,em7,648.3048818666655,0.7819548872180451
2025-06-22,0.9,0.1,rule,3134.8614104814815,2548.7666751481497,84646.67748599999,53855.238146827505,0.0,0.0,53855.238146827505,14450.489314279834,0,0.0,em7_qmin0.75_k0.20,em7,648.3048818666655,0.7835820895522388
2025-06-23,0.9,0.1,rule,2548.7666751481497,2223.9166050000013,84234.315937,53171.8972693744,0.0,0.0,53171.8972693744,13887.76390397943,0,0.0,em7_qmin0.75_k0.20,em7,643.2884125333321,0.762962962962963
2025-06-24,0.9,0.1,rule,2223.9166050000013,2105.689387888892,82029.632116,51392.9953759467,693.3686087666656,3285.161099215061,54678.15647516176,2251.66480901235,0,0.0,em7_qmin0.75_k0.20,em7,618.5256415333321,0.7573529411764706
2025-06-25,0.9,0.1,rule,2105.689387888892,2416.1890821111124,82715.837561,51948.3434999389,0.0,0.0,51948.3434999389,8037.712457950627,0,0.0,em7_qmin0.75_k0.20,em7,768.2073230999991,0.7883211678832117
2025-06-26,0.9,0.1,rule,2416.1890821111124,2157.9496460740743,83911.42593900001,52987.476524505895,36.72847899999999,247.90620546783327,53235.38272997373,12836.979837983541,0,0.0,em7_qmin0.75_k0.20,em7,768.2073230999991,0.7898550724637681
2025-06-27,0.9,0.1,rule,2157.9496460740743,2884.8138325925947,36962.164703999995,21315.2368412227,0.0,0.0,21315.2368412227,14053.874106139923,0,0.0,em7_qmin0.75_k0.20,em7,730.0970877666656,0.7769784172661871
2025-06-28,0.9,0.1,rule,2884.8138325925947,2739.6821532592585,35252.574618,20416.9504194726,0.0,0.0,20416.9504194726,11557.134450427986,0,0.0,em7_qmin0.75_k0.20,em7,730.0970877666656,0.7785714285714286
2025-06-29,0.9,0.1,rule,2739.6821532592585,2890.579953925925,84221.843937,53350.112895597005,0.0,0.0,53350.112895597005,11278.600483868324,0,0.0,em7_qmin0.75_k0.20,em7,730.0970877666656,0.7801418439716312
2025-06-30,0.9,0.1,rule,2890.579953925925,2426.8831745185194,83978.916718,53271.3713312142,0.0,0.0,53271.3713312142,11202.698150329215,0,0.0,em7_qmin0.75_k0.20,em7,730.0970877666656,0.7816901408450704
2025-02-01,0.8,0.2,warmup,6000.0,2967.842313814815,46694.507971,25362.3011848204,0.0,0.0,25362.3011848204,12556.397740888891,0,0.0,em7_qmin0.75_k0.30,em7,,
2025-02-02,0.8,0.2,warmup,2967.842313814815,2318.014135,93532.621019,60387.6246134217,0.0,0.0,60387.6246134217,11974.549002304528,0,0.0,em7_qmin0.75_k0.30,em7,,
2025-02-03,0.8,0.2,warmup,2318.014135,1580.3923988148158,89935.0039973,56968.53490554313,6.148898366665321,42.89471500585728,57011.42962054899,6342.602006625519,0,0.0,em7_qmin0.75_k0.30,em7,,
2025-02-04,0.8,0.2,warmup,1580.3923988148158,1749.5589435185198,88218.33987600001,55762.8223459572,0.0,0.0,55762.8223459572,2222.676070000011,0,0.0,em7_qmin0.75_k0.30,em7,,
2025-02-05,0.8,0.2,warmup,1749.5589435185198,1721.150576555559,88645.605342,55891.7315605355,0.0,0.0,55891.7315605355,3351.521594897125,0,0.0,em7_qmin0.75_k0.30,em7,,
2025-02-06,0.8,0.2,warmup,1721.150576555559,2076.9519810000033,92345.162106,59048.958291123,0.0,0.0,59048.958291123,7405.755776913582,0,0.0,em7_qmin0.75_k0.30,em7,,
2025-02-07,0.8,0.2,warmup,2076.9519810000033,2776.8758276296285,49852.825785,26778.101869377002,0.0,0.0,26778.101869377002,13882.453722942399,0,0.0,em7_qmin0.75_k0.30,em7,,
2025-02-08,0.8,0.2,warmup,2776.8758276296285,2244.753220703703,42229.2723905,22433.5064505208,0.0,0.0,22433.5064505208,7920.23700290741,0,0.0,em7_qmin0.75_k0.30,em7,6.148898366665321,
2025-02-09,0.8,0.2,warmup,2244.753220703703,1750.3807323703709,88952.65902316,56634.43908200551,0.0,0.0,56634.43908200551,5758.7720534485725,0,0.0,em7_qmin0.75_k0.30,em7,6.148898366665321,
2025-02-10,0.8,0.2,warmup,1750.3807323703709,1846.514882111111,89065.64735799999,56485.4655690221,0.0,0.0,56485.4655690221,10885.659990699594,0,0.0,em7_qmin0.75_k0.30,em7,6.148898366665321,
2025-02-11,0.8,0.2,warmup,1846.514882111111,1342.9726237777786,84774.15107600001,53177.1408091293,126.39342900000057,743.5809190397871,53920.72172816908,5966.183716049387,0,0.0,em7_qmin0.75_k0.30,em7,0.0,
2025-02-12,0.8,0.2,warmup,1342.9726237777786,1976.5779823703688,87069.13972,54796.4769738643,0.0,0.0,54796.4769738643,7014.891405769546,0,0.0,em7_qmin0.75_k0.30,em7,126.39342900000057,
2025-02-13,0.8,0.2,warmup,1976.5779823703688,2016.7363541481477,87887.1761109,55851.04323808236,0.0,0.0,55851.04323808236,12869.10022069959,0,0.0,em7_qmin0.75_k0.30,em7,126.39342900000057,
2025-02-14,0.8,0.2,warmup,2016.7363541481477,2505.371109703703,41060.161797,21929.9475996419,0.0,0.0,21929.9475996419,7366.819811444444,0,0.0,em7_qmin0.75_k0.30,em7,126.39342900000057,
2025-02-15,0.8,0.2,warmup,2505.371109703703,2110.9881943703704,39604.8892626,21145.69199385002,0.0,0.0,21145.69199385002,7570.804198361319,0,0.0,em7_qmin0.75_k0.30,em7,126.39342900000057,
2025-02-16,0.8,0.2,warmup,2110.9881943703704,1839.9618525185206,84732.26830999998,53396.8901552967,28.319375000000036,128.83899656250017,53525.7291518592,5535.853306362141,0,0.0,em7_qmin0.75_k0.30,em7,126.39342900000057,
2025-02-17,0.8,0.2,warmup,1839.9618525185206,1718.4671650740754,84111.2712304,52764.96499055356,0.0,0.0,52764.96499055356,9415.206469881496,0,0.0,em7_qmin0.75_k0.30,em7,154.7128040000006,
2025-02-18,0.8,0.2,warmup,1718.4671650740754,1603.3932757037028,80914.67934999999,50406.2146808008,34.206666666666706,155.62323000000018,50561.837910800794,5004.428753246919,0,0.0,em7_qmin0.75_k0.30,em7,154.7128040000006,
2025-02-19,0.8,0.2,warmup,1603.3932757037028,1555.672462703706,81826.599582,51022.4865367321,43.72858400000007,193.8397689380003,51216.3263056701,4811.706177193422,0,0.0,em7_qmin0.75_k0.30,em7,62.52604166666674,
2025-02-20,0.8,0.2,warmup,1555.672462703706,2277.0700360740734,84675.453087,53186.7394560038,0.0,0.0,53186.7394560038,9017.732219526759,0,0.0,em7_qmin0.75_k0.30,em7,106.25462566666681,
2025-02-21,0.8,0.2,warmup,2277.0700360740734,2659.410709814814,38737.959946,20799.7845616938,0.0,0.0,20799.7845616938,9589.741136288072,0,0.0,em7_qmin0.75_k0.30,em7,106.25462566666681,
2025-02-22,0.8,0.2,warmup,2659.410709814814,2388.80819774074,36564.911636,19626.5005963472,0.0,0.0,19626.5005963472,5962.916439786007,0,0.0,em7_qmin0.75_k0.30,em7,106.25462566666681,
2025-02-23,0.8,0.2,warmup,2388.80819774074,1817.6684894444465,81681.621921,51365.6926784504,0.0,0.0,51365.6926784504,6892.302527288066,0,0.0,em7_qmin0.75_k0.30,em7,106.25462566666681,
