date,q_load,q_pv,q_source,feature,feature_value,feature_percentile,soc0_actual,soc24_actual,purchase_kwh,plan_cost,emergency_kwh,emergency_cost,total_cost,curtail_kwh,n_simultaneous_plan,max_unserved_kwh
2025-07-19,0.8,0.2,rule,resid_vol7,395.69345296531674,0.6904761904761905,2017.889156703703,2016.9803671851848,43020.0469105,25760.7608491368,0.0,0.0,25760.7608491368,13699.949980314814,0,0.0
2025-07-20,0.8,0.2,rule,resid_vol7,391.0821700944538,0.6804733727810651,2016.9803671851848,2265.9295535185174,82647.02614999999,52468.848117613,0.0,0.0,52468.848117613,6527.923543991784,0,0.0
2025-07-21,0.7,0.3,rule,resid_vol7,356.0398440233742,0.4823529411764706,2265.9295535185174,2189.7458302962987,80553.540695,51021.466266301504,3.8187133333334486,26.639344213334137,51048.10561051484,2732.6370183539075,0,0.0
2025-07-22,0.7,0.3,rule,resid_vol7,354.4448312807084,0.47953216374269003,2189.7458302962987,1269.7222484074075,78080.12700000001,49089.829731579,300.15053006666403,2063.475754606715,51153.30548618571,1523.3637266666678,0,0.0
2025-07-23,0.7,0.3,rule,resid_vol7,343.04667839011114,0.3953488372093023,1269.7222484074075,1604.2966383703715,81109.75450099999,50903.4791447539,25.94915666666691,175.0686195316683,51078.54776428557,2388.566620246919,0,0.0
2025-07-24,0.7,0.3,rule,resid_vol7,334.1927955201891,0.34104046242774566,1604.2966383703715,1757.4302435555603,82122.41139,51683.2197322,0.0,0.0,51683.2197322,4276.071441111117,0,0.0
2025-07-25,0.7,0.3,rule,resid_vol7,343.3370456057488,0.40229885057471265,1757.4302435555603,1831.9302234074084,41519.852809,24631.663972969698,0.0,0.0,24631.663972969698,12465.264028012352,0,0.0
2025-07-26,0.7,0.3,rule,resid_vol7,330.8645256439368,0.32571428571428573,1831.9302234074084,1814.8693772592617,41355.733902399996,24758.61308947482,0.0,0.0,24758.61308947482,10498.60301441646,0,0.0
2025-07-27,0.7,0.3,rule,resid_vol7,336.0817964676113,0.3465909090909091,1814.8693772592617,2133.864815925927,81095.47607399999,51215.9480207408,369.79923949999903,1852.446342228245,53068.39436296904,3246.3377012016476,0,0.0
2025-07-28,0.7,0.3,rule,resid_vol7,342.9942941183715,0.4011299435028249,2133.864815925927,1314.5054374444449,80843.35647,50980.461399405,1252.1335042999972,8062.730190574668,59043.19158997967,954.3117072839569,0,0.0
2025-07-29,0.8,0.2,rule,resid_vol7,360.7194664939871,0.5617977528089888,1314.5054374444449,2181.802996962966,84674.98519,53249.542931223,51.38587000000018,346.1174107916679,53595.660342014664,3756.461357078201,0,0.0
2025-07-30,0.8,0.2,rule,resid_vol7,358.82888978797416,0.547486033519553,2181.802996962966,2292.2613475555577,84282.3686704,53222.12632545564,0.0,0.0,53222.12632545564,6199.664748836225,0,0.0
2025-07-31,0.8,0.2,rule,resid_vol7,361.2963215967735,0.5666666666666667,2292.2613475555577,1833.7611397407438,85082.1363136,53851.95881143037,11.54515333333336,77.65880709333351,53929.617618523705,6866.265489855148,0,0.0
2025-08-01,0.7,0.3,rule,resid_vol7,339.8575680611424,0.35911602209944754,1833.7611397407438,1928.8764516296317,41027.3216309,24306.892211245868,0.0,0.0,24306.892211245868,17212.945831969966,0,0.0
2025-08-02,0.8,0.2,rule,resid_vol7,383.3119425083682,0.6923076923076923,1928.8764516296317,2355.1138458888904,42291.0337291,25391.49916505464,0.0,0.0,25391.49916505464,18757.78914923992,0,0.0
2025-08-03,0.8,0.2,rule,resid_vol7,417.2149154741338,0.8306010928961749,2355.1138458888904,1507.7385160000013,82546.8143009,52127.156835426285,127.46248000000037,859.0615275566691,52986.21836298295,17350.63680761318,0,0.0
2025-08-04,0.85,0.15,rule,resid_vol7,471.4627103850217,0.9293478260869565,1507.7385160000013,2544.7097981111115,84465.69548,53351.255856460004,0.0,0.0,53351.255856460004,14745.783221728398,0,0.0
2025-08-05,0.85,0.15,rule,resid_vol7,455.47318176348443,0.9135135135135135,2544.7097981111115,2287.5802270000013,80783.62784,51122.397958231,0.0,0.0,51122.397958231,12409.776326502059,0,0.0
2025-08-06,0.8,0.2,rule,resid_vol7,430.8392323093715,0.8655913978494624,2287.5802270000013,1486.817504148149,76002.4646,48105.180140204,165.40862560000295,1137.0198224375715,49242.19996264157,5388.46336246914,0,0.0
2025-08-07,0.85,0.15,rule,resid_vol7,445.0948489640354,0.8877005347593583,1486.817504148149,2062.0492830000017,78948.33843,49804.353066925,23.02937666666685,155.49974639833457,49959.85281332334,11105.930476131689,0,0.0
2025-08-08,0.85,0.15,rule,resid_vol7,448.93361717285393,0.8936170212765957,2062.0492830000017,2488.3766525925953,42184.5542313,25257.21981051216,0.0,0.0,25257.21981051216,23503.643787918933,0,0.0
2025-08-09,0.8,0.2,rule,resid_vol7,436.4192027979019,0.8677248677248677,2488.3766525925953,2168.667091518519,39705.23388,23823.8683681058,0.0,0.0,23823.8683681058,18896.636465679014,0,0.0
2025-08-10,0.8,0.2,rule,resid_vol7,418.4701533678918,0.8052631578947368,2168.667091518519,2307.150885555558,75128.75980999999,47970.503514990996,10.612690000000043,74.0341254400003,48044.53764043099,6318.035351399183,0,0.0
2025-08-11,0.8,0.2,rule,resid_vol7,366.36115079000496,0.581151832460733,2307.150885555558,1867.5094242222235,74831.68471999999,47636.910304272,34.08365666666657,229.8229971683327,47866.733301440334,7098.468591193431,0,0.0
2025-08-12,0.8,0.2,rule,resid_vol7,359.1045861400577,0.5260416666666666,1867.5094242222235,1789.4822941851855,73818.95064,46873.985808582,299.6079744333349,2074.346989133611,48948.332797715615,2893.8319320164705,0,0.0
2025-08-13,0.8,0.2,rule,resid_vol7,375.5552312988979,0.6373056994818653,1789.4822941851855,2245.027946333333,74307.97033,47231.281143913,11.395173333333332,79.49272917333333,47310.773873086335,4260.2647832510265,0,0.0
2025-08-14,0.8,0.2,rule,resid_vol7,370.3382323862617,0.6134020618556701,2245.027946333333,1841.0451426666693,74731.42616,47499.321929594,51.92495666666662,358.47659169166633,47857.798521285666,5267.57259584363,0,0.0
2025-08-15,0.8,0.2,rule,resid_vol7,365.59504751678264,0.5641025641025641,1841.0451426666693,2159.6706197037033,40506.249272,24205.350743030598,0.0,0.0,24205.350743030598,20488.215632781892,0,0.0
2025-08-16,0.7,0.3,rule,resid_vol7,353.0714264266786,0.45408163265306123,2159.6706197037033,1630.8726799259266,39011.3468218,23082.715300189702,5.25215666666486,36.63904490665406,23119.354345096355,20223.15615340494,0,0.0
2025-08-17,0.8,0.2,rule,resid_vol7,358.10366283879705,0.5025380710659898,1630.8726799259266,2190.3603906296307,75698.53028,48115.324577167,75.09001999999998,505.7073655683332,48621.03194273533,8477.050135884772,0,0.0
2025-08-18,0.7,0.3,rule,resid_vol7,353.2854496448621,0.45454545454545453,2190.3603906296307,1911.020172074078,71449.09538000001,45698.598466834,124.50358333333384,846.5603488383367,46545.15881567234,3619.961178148152,0,0.0
2025-08-19,0.7,0.3,rule,resid_vol7,353.35858748256356,0.457286432160804,1911.020172074078,1622.635272037038,70594.44593,45070.266944336996,181.62922333333336,1225.1813078083335,46295.44825214533,3070.6714707818956,0,0.0
2025-08-20,0.7,0.3,rule,resid_vol7,330.50146226796363,0.285,1622.635272037038,1437.0117063333337,70250.16428,44773.457125801,4328.607414533327,27562.99698840666,72336.45411420765,720.3119004526775,0,0.0
2025-08-21,0.8,0.2,rule,resid_vol7,369.99559741669646,0.6169154228855721,1437.0117063333337,2016.1450307777784,75306.78235,47876.873415946,4.895746666666582,33.01936339333277,47909.89277933933,5177.099118024692,0,0.0
2025-08-22,0.8,0.2,rule,resid_vol7,372.7580191281536,0.6386138613861386,2016.1450307777784,1658.4539765925958,40906.928926,24328.3700222246,0.0,0.0,24328.3700222246,17426.669349835396,0,0.0
2025-08-23,0.8,0.2,rule,resid_vol7,368.017620352654,0.6009852216748769,1658.4539765925958,2156.3629499259273,41424.111833,24678.2524071821,0.0,0.0,24678.2524071821,16073.613892358026,0,0.0
2025-08-24,0.8,0.2,rule,resid_vol7,365.2882068716049,0.5637254901960784,2156.3629499259273,2187.9780030740753,76074.00716000001,48431.484337991,0.0,0.0,48431.484337991,8624.903683251037,0,0.0
2025-08-25,0.8,0.2,rule,resid_vol7,378.29890176024924,0.6585365853658537,2187.9780030740753,1857.8225581111155,76709.8385,48805.232847527,1.4399033333334046,9.707108321667148,48814.93995584866,2348.6165553909555,0,0.0
2025-08-26,0.8,0.2,rule,resid_vol7,384.5828452147161,0.6941747572815534,1857.8225581111155,2214.312228296297,76430.33963,48410.163468468,13.598273333333509,91.62665221500117,48501.79012068301,6716.1628813580355,0,0.0
2025-08-27,0.8,0.2,rule,resid_vol7,390.80918450297287,0.6956521739130435,2214.312228296297,1657.5231752592642,75391.627666,47928.492104517594,12.062227333333453,81.22047939366747,48009.71258391126,4114.309859300417,0,0.0
2025-08-28,0.7,0.3,rule,resid_vol7,354.29626754770715,0.44711538461538464,1657.5231752592642,1385.7671087037043,73642.011096,46973.4796601738,1306.637428766665,9001.796358230104,55975.2760184039,453.6555132510416,0,0.0
2025-08-29,0.8,0.2,rule,resid_vol7,389.82760644338174,0.69377990430622,1385.7671087037043,2448.160403592595,42917.526591,25757.9694520071,0.0,0.0,25757.9694520071,16564.692224621394,0,0.0
2025-08-30,0.8,0.2,rule,resid_vol7,389.17115670475863,0.6904761904761905,2448.160403592595,1913.220630814816,40953.845776,24615.795191854202,0.0,0.0,24615.795191854202,20742.760707399182,0,0.0
2025-08-31,0.8,0.2,rule,resid_vol7,407.60825915980627,0.7440758293838863,1913.220630814816,2393.9571011851867,78369.14489,49955.162322876,12.62863666666658,88.09736938666606,50043.25969226267,7348.626585267495,0,0.0
2025-09-01,0.8,0.2,rule,resid_vol7,389.0909823586058,0.6839622641509434,2393.9571011851867,5658.569806000003,78062.462053,49776.496772664206,0.0,0.0,49776.496772664206,17829.236664691372,0,0.0
2025-09-02,0.85,0.15,rule,resid_vol7,438.48134348162597,0.8826291079812206,5658.569806000003,2952.4053882222224,63950.055605,40597.635209104395,0.0,0.0,40597.635209104395,9194.996205226344,0,0.0
2025-09-03,0.85,0.15,rule,resid_vol7,436.878918299556,0.8785046728971962,2952.4053882222224,2053.297733407408,65582.1580864,40928.49098292087,0.0,0.0,40928.49098292087,7646.274096502057,0,0.0
2025-09-04,0.8,0.2,rule,resid_vol7,431.1662591910457,0.8604651162790697,2053.297733407408,1846.7590888888897,64069.618578249996,39842.68019149482,76.82813415000135,524.3285454554094,40367.00873695023,6661.639743703706,0,0.0
2025-09-05,0.8,0.2,rule,resid_vol7,392.5268438184012,0.6944444444444444,1846.7590888888897,5311.198234296295,39957.136697,23986.0746131615,0.0,0.0,23986.0746131615,27045.629697781893,0,0.0
2025-09-06,0.8,0.2,rule,resid_vol7,418.03993824747147,0.8110599078341014,5311.198234296295,3562.0830145185214,31298.350386,18546.9496455318,0.0,0.0,18546.9496455318,23055.708513654317,0,0.0
2025-09-07,0.8,0.2,rule,resid_vol7,431.7454260096641,0.8715596330275229,3562.0830145185214,2171.273488574075,62143.24516215,39240.87428620258,0.0,0.0,39240.87428620258,5031.732950753096,0,0.0
2025-09-08,0.85,0.15,rule,resid_vol7,437.3527562522704,0.8812785388127854,2171.273488574075,1200.0,62272.059429,38422.439488365606,1567.529246233334,9517.850915027208,47940.29040339281,1832.7126088271634,0,0.0
2025-09-09,0.85,0.15,rule,resid_vol7,441.7096267613653,0.8863636363636364,1200.0,1641.115551555555,65187.53384,40218.351325270996,2.352616666666677,15.868399416666735,40234.21972468766,7811.927642592598,0,0.0
2025-09-10,0.85,0.15,rule,resid_vol7,448.3134987293637,0.9049773755656109,1641.115551555555,1473.9993569259261,64446.780880000006,39819.360323127,1551.557841833324,9913.242464070408,49732.60278719741,941.4527522633763,0,0.0
2025-09-11,0.85,0.15,rule,resid_vol7,493.0214444281639,0.9684684684684685,1473.9993569259261,2131.1407756666695,68774.27895770001,42643.90611904136,6.071666666666715,40.929105000000334,42684.835224041366,10671.332868633745,0,0.0
2025-09-12,0.85,0.15,rule,resid_vol7,491.06503459656403,0.9641255605381166,2131.1407756666695,2218.996959555554,33569.2410094,18852.596704035903,0.0,0.0,18852.596704035903,19263.63535907078,0,0.0
2025-09-13,0.8,0.2,rule,resid_vol7,432.333998688798,0.8526785714285714,2218.996959555554,2027.356856777776,31656.708028,17779.4364073992,0.0,0.0,17779.4364073992,21367.304358230453,0,0.0
2025-09-14,0.8,0.2,rule,resid_vol7,407.96501578450835,0.7155555555555555,2027.356856777776,1490.7076940370407,65955.62252,41143.833119566,0.0,0.0,41143.833119566,2492.1010612345735,0,0.0
2025-09-15,0.8,0.2,rule,resid_vol7,413.7255936318529,0.7433628318584071,1490.7076940370407,2125.6567683703693,68480.5658523,42626.17921460586,1.1717666666667128,7.89360615000031,42634.07282075586,8792.64151794239,0,0.0
2025-09-16,0.8,0.2,rule,resid_vol7,395.0028269107014,0.6696035242290749,2125.6567683703693,1461.3864010000007,65200.138430000006,40652.076297333,8.238266666666732,55.38174766666711,40707.458044999665,2635.2928849382774,0,0.0
2025-09-17,0.8,0.2,rule,resid_vol7,394.55901940083254,0.6666666666666666,1461.3864010000007,1456.4040568888904,66668.01907000001,41141.953391083,7.62916666666672,34.70889375000024,41176.662284833,2639.6181555555577,0,0.0
2025-09-18,0.7,0.3,rule,resid_vol7,352.31028220510916,0.388646288209607,1456.4040568888904,1432.9987914074077,65099.777008000005,40479.62772311219,46.534802633332646,201.45691764847982,40681.08464076067,1912.338507489717,0,0.0
2025-09-19,0.7,0.3,rule,resid_vol7,339.5941610899551,0.28695652173913044,1432.9987914074077,2355.0278868888913,33634.374150999996,18822.3396746931,0.0,0.0,18822.3396746931,13774.587446954729,0,0.0
2025-09-20,0.7,0.3,rule,resid_vol7,347.7538794001769,0.35064935064935066,2355.0278868888913,1889.3438185185205,31341.725382000004,17492.767887568,85.7634034999953,304.7275080732338,17797.495395641232,13590.608819094652,0,0.0
2025-09-21,0.7,0.3,rule,resid_vol7,332.606822568515,0.25862068965517243,1889.3438185185205,1765.6678943333359,67396.85227999999,42034.254600471,0.0,0.0,42034.254600471,5542.593481028805,0,0.0
2025-09-22,0.7,0.3,rule,resid_vol7,337.7619230082042,0.2832618025751073,1765.6678943333359,1542.328864111112,67116.793407,41830.5535000359,19.555900000000065,131.78740035000044,41962.340900385905,2795.954594530871,0,0.0
2025-09-23,0.7,0.3,rule,resid_vol7,315.54782430441054,0.19230769230769232,1542.328864111112,1613.1000268888895,67285.63618,41684.705569688,782.3420341999972,5339.0669614731805,47023.77253116118,1747.2537268312803,0,0.0
2025-09-24,0.7,0.3,rule,resid_vol7,307.6232161871957,0.1574468085106383,1613.1000268888895,1672.241120740745,66410.7627779,41097.86915749888,652.9792599333313,3316.7041694773225,44414.5733269762,1923.8549033333368,0,0.0
2025-09-25,0.7,0.3,rule,resid_vol7,296.87472648711315,0.1228813559322034,1672.241120740745,1476.9997541851874,68392.220058,42673.2009995566,15.37166666666667,103.4974316666667,42776.69843122327,4184.137141769551,0,0.0
2025-09-26,0.7,0.3,rule,resid_vol7,293.3440867959283,0.10970464135021098,1476.9997541851874,2100.243048074077,34239.37026,19134.076878102,0.0,0.0,19134.076878102,13089.088861234572,0,0.0
2025-09-27,0.7,0.3,rule,resid_vol7,292.8519121677288,0.1092436974789916,2100.243048074077,1267.7135738148154,32281.634136,17938.616126339002,268.6665240666636,1874.2176718890453,19812.833798228046,12841.73043144033,0,0.0
2025-09-28,0.7,0.3,rule,resid_vol7,296.8006804288353,0.1297071129707113,1267.7135738148154,1880.4727758518525,69860.648105,43513.2590182435,289.5453849333318,1416.1300679209257,44929.389086164425,1919.246537386838,0,0.0
2025-09-29,0.7,0.3,rule,resid_vol7,283.85746408873996,0.1,1880.4727758518525,1604.2912756666676,69860.55785,43509.399605617,26.015016666666725,134.7362566666671,43644.13586228367,3371.509685473261,0,0.0
2025-09-30,0.7,0.3,rule,resid_vol7,282.28048747916097,0.0912863070539419,1604.2912756666676,1482.4441217037045,69396.65147489999,43205.019773391316,1005.6201744000011,6165.228801929366,49370.248575320686,859.3063833333347,0,0.0
2025-10-01,0.7,0.3,rule,resid_vol7,286.11529131584444,0.10743801652892562,1482.4441217037045,3225.646261592594,68634.2846215,42384.5521304112,0.0,0.0,42384.5521304112,13612.053343333337,0,0.0
2025-10-02,0.8,0.2,rule,resid_vol7,386.12803754378007,0.654320987654321,3225.646261592594,2219.499893444449,67592.43942899999,41570.7418291238,0.0,0.0,41570.7418291238,13138.26628455556,0,0.0
2025-10-03,0.8,0.2,rule,resid_vol7,418.56041790733906,0.8073770491803278,2219.499893444449,3898.940184074075,33661.697665,18666.3897446235,0.0,0.0,18666.3897446235,21470.153418827165,0,0.0
2025-10-04,0.8,0.2,rule,resid_vol7,416.57990911594385,0.7795918367346939,3898.940184074075,2394.558903222222,29896.050225,16283.4575312435,0.0,0.0,16283.4575312435,15821.26309141975,0,0.0
2025-10-05,0.8,0.2,rule,resid_vol7,398.50962386763365,0.6951219512195121,2394.558903222222,2412.3268115185188,67580.8597558,41587.186667965696,0.0,0.0,41587.186667965696,9213.955736502057,0,0.0
2025-10-06,0.8,0.2,rule,resid_vol7,385.2209548076468,0.6437246963562753,2412.3268115185188,1620.3302225555565,66072.9301487,40560.29860500616,0.0,0.0,40560.29860500616,5401.335659670788,0,0.0
2025-10-07,0.8,0.2,rule,resid_vol7,388.86575994599,0.6491935483870968,1620.3302225555565,1717.061378925927,65426.434425,39874.5366137925,0.0,0.0,39874.5366137925,3562.373125823048,0,0.0
2025-10-08,0.8,0.2,rule,resid_vol7,378.58373332126934,0.606425702811245,1717.061378925927,1454.0528040000004,62384.808247999994,37677.9298228912,351.07775443333054,2342.1395829919643,40020.069405883165,2524.1410221563883,0,0.0
2025-10-09,0.7,0.3,rule,resid_vol7,324.2045348721575,0.248,1454.0528040000004,1381.110111074075,63242.11363000001,38419.791227609,186.4231800666647,1232.9104927217197,39652.70172033072,3513.7033653498015,0,0.0
2025-10-10,0.7,0.3,rule,resid_vol7,283.37658195700305,0.099601593625498,1381.110111074075,1897.8377810740742,31442.367773,16587.723725222502,0.0,0.0,16587.723725222502,18665.983056378598,0,0.0
2025-10-11,0.7,0.3,rule,resid_vol7,271.15961807225545,0.05952380952380952,1897.8377810740742,1719.7077950370403,31334.458455,16450.640852340097,0.0,0.0,16450.640852340097,14547.260940679012,0,0.0
2025-10-12,0.7,0.3,rule,resid_vol7,278.0210231854066,0.09090909090909091,1719.7077950370403,1200.2346214814818,63907.669501,38877.7546472834,442.6516012333301,2786.594584105978,41664.34923138938,2434.668166954737,0,0.0
2025-10-13,0.7,0.3,rule,resid_vol7,278.69286698998474,0.09448818897637795,1200.2346214814818,1575.3735674074092,65973.635987,40465.9231036776,0.0,0.0,40465.9231036776,4548.194660699593,0,0.0
2025-10-14,0.7,0.3,rule,resid_vol7,284.6569383753097,0.11764705882352941,1575.3735674074092,1306.4851021481484,64596.28874999999,39709.509814809,640.0722567000016,3692.093304539215,43401.60311934821,694.4308909053544,0,0.0
2025-10-15,0.7,0.3,rule,resid_vol7,287.6450250968121,0.12890625,1306.4851021481484,1527.7633890000002,64053.813472999995,39314.2007559912,2085.2750573666626,14194.440421474708,53508.64117746591,286.8187239506167,0,0.0
2025-10-16,0.7,0.3,rule,resid_vol7,307.0970013890923,0.19455252918287938,1527.7633890000002,1608.4821746666664,66471.48813000001,40987.339056587996,1273.6915586666623,8555.276318195643,49542.615374783636,462.85563386831666,0,0.0
2025-10-17,0.7,0.3,rule,resid_vol7,321.368557584545,0.2596899224806202,1608.4821746666664,1826.5623521851865,32585.632611999998,17379.7297336238,0.0,0.0,17379.7297336238,13382.249837267489,0,0.0
2025-10-18,0.7,0.3,rule,resid_vol7,300.4684492025769,0.1776061776061776,1826.5623521851865,2154.1159941481474,32132.480985000006,17045.4349837015,0.0,0.0,17045.4349837015,12947.728515823048,0,0.0
2025-10-19,0.7,0.3,rule,resid_vol7,299.2244319082626,0.17307692307692307,2154.1159941481474,1479.1835260370374,68008.393371,41832.003558668104,937.5987989333336,6411.650252394134,48243.653811062235,1674.4949010288112,0,0.0
2025-10-20,0.7,0.3,rule,resid_vol7,297.2181044566605,0.16091954022988506,1479.1835260370374,1567.0571931481493,70184.96267988,43347.38734048158,730.3971024866644,3531.628640461342,46879.015980942924,2274.065343086423,0,0.0
2025-10-21,0.7,0.3,rule,resid_vol7,299.08693419354717,0.1717557251908397,1567.0571931481493,1357.9913074074086,70191.92969,43248.689827322,619.5312822666672,3342.7135147584117,46591.40334208041,408.57228337448544,0,0.0
2025-10-22,0.7,0.3,rule,resid_vol7,306.94685258743027,0.20532319391634982,1357.9913074074086,1439.800262962963,69966.8793154,42915.971639916286,1393.6029150666604,7080.359309851447,49996.33094976773,1609.5162614905346,0,0.0
2025-10-23,0.7,0.3,rule,resid_vol7,293.7157682562221,0.14015151515151514,1439.800262962963,1758.2517730000027,72074.46101,44571.269169404,0.0,0.0,44571.269169404,4067.5072540740784,0,0.0
2025-10-24,0.7,0.3,rule,resid_vol7,282.54778457408486,0.09811320754716982,1758.2517730000027,1757.393209925928,33060.0867654,17674.821303587363,0.0,0.0,17674.821303587363,11481.096388321814,0,0.0
2025-10-25,0.7,0.3,rule,resid_vol7,282.06887071291453,0.09398496240601503,1757.393209925928,1579.5751711851885,33082.907548,17602.1801195554,0.0,0.0,17602.1801195554,10966.22373725926,0,0.0
2025-10-26,0.7,0.3,rule,resid_vol7,277.68952502777057,0.08614232209737828,1579.5751711851885,1864.596218222227,73241.59154,45335.059456191,0.0,0.0,45335.059456191,4393.35878386832,0,0.0
2025-10-27,0.7,0.3,rule,resid_vol7,269.2360362891973,0.048507462686567165,1864.596218222227,1495.1123927037006,73033.394225,45279.495088074,19.744933333333393,92.48526773333361,45371.98035580733,5777.374642016466,0,0.0
2025-10-28,0.7,0.3,rule,resid_vol7,282.84091329556315,0.11152416356877323,1495.1123927037006,1697.6502607777777,72510.00517799999,44825.9827337804,0.0,0.0,44825.9827337804,2151.158150740741,0,0.0
2025-10-29,0.7,0.3,rule,resid_vol7,266.522374466813,0.044444444444444446,1697.6502607777777,1435.9023630740744,70818.5704406,43838.91491996468,2685.6237142599985,17028.48569319699,60867.40061316167,527.6125523456811,0,0.0
2025-10-30,0.7,0.3,rule,resid_vol7,286.46677093249355,0.14022140221402213,1435.9023630740744,1684.6645973703728,73586.64554396001,45638.22617009173,3.4752793733333647,16.27820858469348,45654.50437867642,4269.587307983552,0,0.0
2025-10-31,0.7,0.3,rule,resid_vol7,279.87912724828226,0.10294117647058823,1684.6645973703728,1914.8959611111136,34280.858821,18396.1881322306,0.0,0.0,18396.1881322306,6953.398135514411,0,0.0
2025-11-01,0.7,0.3,rule,resid_vol7,290.81104128405434,0.15384615384615385,1914.8959611111136,2095.3658579259295,33809.45212,18118.4010523608,0.0,0.0,18118.4010523608,8120.995846790129,0,0.0
2025-11-02,0.7,0.3,rule,resid_vol7,289.6892317834985,0.15328467153284672,2095.3658579259295,1431.290498851853,74363.282936,46169.556791814604,150.14310333333307,1040.0759338133316,47209.63272562793,1965.1673678189395,0,0.0
2025-11-03,0.7,0.3,rule,resid_vol7,289.2008481092097,0.15272727272727274,1431.290498851853,1890.05455525926,76347.0325595,47570.9769444786,0.0,0.0,47570.9769444786,2246.139848559679,0,0.0
2025-11-04,0.7,0.3,rule,resid_vol7,268.86175542935325,0.050724637681159424,1890.05455525926,1390.7891749259265,75523.284847,46972.054639680704,83.03054783333278,489.649060707963,47461.703700388665,4367.889031358031,0,0.0
2025-11-05,0.7,0.3,rule,resid_vol7,270.7862030853607,0.06498194945848375,1390.7891749259265,1412.2315146296316,74937.90152339,46397.71485394875,86.71723997666592,427.94710834760804,46825.66196229636,827.6997734156415,0,0.0
2025-11-06,0.7,0.3,rule,resid_vol7,231.4375015757927,0.0,1412.2315146296316,1526.1402233703702,76947.53837560001,47887.327142123075,915.7941808666645,4432.286203854523,52319.613345977596,1903.6492725514481,0,0.0
2025-11-07,0.7,0.3,rule,resid_vol7,245.65540961340346,0.021505376344086023,1526.1402233703702,1981.7005884444472,35309.393111,19002.921291463797,0.0,0.0,19002.921291463797,8182.167838942391,0,0.0
2025-11-08,0.7,0.3,rule,resid_vol7,257.44587627696126,0.02857142857142857,1981.7005884444472,1910.4127728148173,34552.932035000005,18478.681563205202,0.0,0.0,18478.681563205202,7779.104123971194,0,0.0
2025-11-09,0.7,0.3,rule,resid_vol7,257.2806492921182,0.028469750889679714,1910.4127728148173,1613.95982751852,77520.75127040001,48472.530267997085,0.0,0.0,48472.530267997085,2208.8064408567943,0,0.0
2025-11-10,0.7,0.3,rule,resid_vol7,262.4957780854569,0.04964539007092199,1613.95982751852,1431.5427458888894,78476.681742,49097.468845752,135.12423183333217,938.6240730073251,50036.09291875933,498.3122460082346,0,0.0
2025-11-11,0.7,0.3,rule,resid_vol7,262.44608794102425,0.04946996466431095,1431.5427458888894,1656.0424897037046,78410.60649840001,49016.474769399196,2.0516666666667334,8.98527416666696,49025.460043565865,2306.853574465848,0,0.0
2025-11-12,0.7,0.3,rule,resid_vol7,256.93022594026615,0.028169014084507043,1656.0424897037046,1662.609039111112,77907.260654,48654.105356343,11.773333333333426,51.56131333333374,48705.666669676335,2523.072653547332,0,0.0
2025-11-13,0.7,0.3,rule,resid_vol7,255.44097032579413,0.028070175438596492,1662.609039111112,1614.6287805555546,79347.061818,49882.7793818024,2.010533333333342,9.417338133333374,49892.19671993573,2727.014274650215,0,0.0
2025-11-14,0.7,0.3,rule,resid_vol7,250.1942583691453,0.024475524475524476,1614.6287805555546,2018.5037522963007,35943.318453,19361.137252634002,0.0,0.0,19361.137252634002,4646.559502218103,0,0.0
2025-11-15,0.7,0.3,rule,resid_vol7,227.25204979800455,0.0,2018.5037522963007,1742.6402795555562,34994.334129999996,18835.7952780821,0.0,0.0,18835.7952780821,3823.1641835802566,0,0.0
2025-11-16,0.7,0.3,rule,resid_vol7,228.0296373400526,0.003472222222222222,1742.6402795555562,1589.5241720740755,81051.4709874,51095.46913147984,0.0,0.0,51095.46913147984,2451.5941265316887,0,0.0
2025-11-17,0.7,0.3,rule,resid_vol7,230.50645478635417,0.006920415224913495,1589.5241720740755,1828.6331985555576,82077.26332292,51870.81939804306,0.0,0.0,51870.81939804306,4881.806049518524,0,0.0
2025-11-18,0.7,0.3,rule,resid_vol7,221.43135067543253,0.0,1828.6331985555576,1455.50059612593,80076.10098599999,50407.7932916728,0.0,0.0,50407.7932916728,1315.5374464362149,0,0.0
2025-11-19,0.7,0.3,rule,resid_vol7,234.17817216020177,0.01718213058419244,1455.50059612593,1502.387030259262,81592.670584,51386.3550809026,1.3850000000001046,6.301057500000476,51392.6561384026,1714.6045531317009,0,0.0
2025-11-20,0.7,0.3,rule,resid_vol7,230.26213992589646,0.010273972602739725,1502.387030259262,1657.1556273333351,82554.49495005999,52141.16192854981,0.0,0.0,52141.16192854981,3170.026585522641,0,0.0
2025-11-21,0.7,0.3,rule,resid_vol7,218.04379088735195,0.0,1657.1556273333351,1990.3019225925939,36590.47874,19767.673120503503,0.0,0.0,19767.673120503503,3956.08805711935,0,0.0
2025-11-22,0.7,0.3,rule,resid_vol7,215.5083777869271,0.0,1990.3019225925939,1681.7975062592616,36036.19070399999,19368.0201423804,0.0,0.0,19368.0201423804,2842.1714942880676,0,0.0
2025-11-23,0.7,0.3,rule,resid_vol7,212.2742194882583,0.0,1681.7975062592616,1702.6440915555556,83360.593973,52734.9862160656,0.0,0.0,52734.9862160656,3724.0318700617395,0,0.0
