date,official,q_load,q_pv,q_source,feature_value,feature_percentile,soc0_actual,soc24_actual,soc24_plan,purchase_kwh,plan_cost,emergency_kwh,emergency_slots,emergency_cost,total_cost,curtail_kwh,net_alpha,rho,terminal_soc
2025-05-17,True,0.8,0.2,netrho,,,3314.260077370369,3166.580324703706,2400.0,28430.271499000002,12182.268023125898,0.0,0,0.0,12182.268023125898,15849.213947917693,0.8,0.625,2400.0
2025-05-18,True,0.8,0.2,netrho,,,3166.580324703706,3371.034567211111,2400.0,61487.35104038999,38044.17777424718,5.236666666666679,1,34.42846500000008,38078.60623924718,4136.054347835399,0.8,0.625,2400.0
2025-05-19,True,0.8,0.2,netrho,,,3371.034567211111,3064.328541925927,2400.0,60922.021459999996,36847.779042488,79.23650000000009,2,550.829460833334,37398.60850332133,10555.543792786015,0.8,0.625,2400.0
2025-05-20,True,0.8,0.2,netrho,,,3064.328541925927,2479.1074159629648,2400.0,58526.990707000004,35629.7127611721,18.080718033331777,1,120.88768077085626,35750.60044194296,1041.3234981070004,0.8,0.625,2400.0
2025-05-21,True,0.8,0.2,netrho,,,2479.1074159629648,2456.8668887037034,2400.0,60218.3192702,36937.72004573548,107.22330183333645,4,623.476417264355,37561.19646299983,5754.468681121816,0.8,0.625,2400.0
2025-05-22,True,0.8,0.2,netrho,,,2456.8668887037034,3503.731109629629,2400.0,60938.711047000004,37191.565084750604,2.57000000000005,1,16.86434000000033,37208.429424750604,5514.023573131689,0.8,0.625,2400.0
2025-05-23,True,0.8,0.2,netrho,,,3503.731109629629,3806.7733211481523,2400.0,28340.064953,12026.7932788521,0.0,0,0.0,12026.7932788521,19006.71764844033,0.8,0.625,2400.0
2025-05-24,True,0.8,0.2,netrho,,,3806.7733211481523,3638.106117259259,2400.0,27835.374906999998,12249.6965096274,0.0,0,0.0,12249.6965096274,21955.460758370376,0.8,0.625,2400.0
2025-05-25,True,0.8,0.2,netrho,,,3638.106117259259,3108.0560882592604,2400.0,59261.717619999996,36526.61971014,0.0,0,0.0,36526.61971014,8144.6628719753135,0.8,0.625,2400.0
2025-05-26,True,0.8,0.2,netrho,,,3108.0560882592604,3310.100074466667,2400.0,59147.548140419996,36305.49869726451,0.0,0,0.0,36305.49869726451,821.562212345686,0.8,0.625,2400.0
2025-05-27,True,0.8,0.2,netrho,,,3310.100074466667,2535.3533452222246,2400.0,56624.883499999996,34773.434680308,0.0,0,0.0,34773.434680308,4794.335135580249,0.8,0.625,2400.0
2025-05-28,True,0.8,0.2,netrho,,,2535.3533452222246,2753.4351572222254,2400.0,58382.264553,35599.667075810605,0.0,0,0.0,35599.667075810605,2307.1850217777783,0.8,0.625,2400.0
