date,official,soc0_actual,soc24_actual,purchase_kwh,plan_cost,emergency_kwh,emergency_cost,total_cost,curtail_kwh
2025-07-01,True,2026.474902407409,1200.0,78492.302954,48703.772294916096,5032.57752013333,25784.021441262048,74487.79373617814,1451.011423596708
2025-07-02,True,1200.0,1613.053907370372,89116.857735,56198.4916062014,174.8690999999999,1179.4431069516659,57377.93471315307,12486.78695331276
2025-07-03,True,1613.053907370372,1974.9307915185195,93244.686214,59462.237583676004,9.36609999999996,65.33791359999972,59527.575497276004,9128.674256839506
2025-07-04,True,1974.9307915185195,1200.0,37639.671077,22191.5123432705,3147.402972599996,13564.623810359913,35756.13615363042,10158.486765456788
2025-07-05,True,1200.0,1200.0,42649.392508000004,24942.3801855213,312.2272388666677,2010.0287176015604,26952.408903122858,11653.395181703703
2025-07-06,True,1200.0,1585.642754814816,88451.78135366,56168.122327139834,655.8253291533275,4575.037496173612,60743.15982331344,4881.613813573587
2025-07-07,True,1585.642754814816,2178.4395920000024,91125.97475,58059.9265996662,0.0,0.0,58059.9265996662,13809.194675144037
2025-07-08,True,2178.4395920000024,2450.49488614815,88246.3645404,56294.231223431954,0.0,0.0,56294.231223431954,8561.666555683954
2025-07-09,True,2450.49488614815,2273.162282111114,85967.9663324,54738.07443608834,12.91563333333329,87.07074211666638,54825.145178205006,8404.402492046098
2025-07-10,True,2273.162282111114,1761.7581333703738,85923.034148,54585.9998674244,52.8045033333334,356.18715865833383,54942.187026082735,9751.761804296297
2025-07-11,True,1761.7581333703738,2438.2013051111135,49278.9401875,28849.21745594805,0.0,0.0,28849.21745594805,13474.094048816874
2025-07-12,True,2438.2013051111135,1773.1660477777793,43699.447570000004,26379.282202620303,0.0,0.0,26379.282202620303,10908.059764399179
2025-07-13,True,1773.1660477777793,2323.2355632222234,86508.9308155,54970.38496764726,33.013400000000274,222.04305924500187,55192.42802689226,13201.060555088483
2025-07-14,True,2323.2355632222234,2135.250361962965,84799.82271000001,53880.241309583,17.389950000000226,117.12224359333486,53997.363553176336,9809.797488847746
2025-07-15,True,2135.250361962965,2511.43312925926,83936.737515,53246.707404581,0.0,0.0,53246.707404581,7272.5432718107
2025-07-16,True,2511.43312925926,1800.4537434444471,82291.74878999998,52056.694249059,40.81747666666661,275.7196721599996,52332.413921219,7322.837383415648
2025-07-17,True,1800.4537434444471,1756.2767112962983,83825.805937,52823.6874902224,19.686836666666977,136.81403293666878,52960.501523159066,7015.12137205762
2025-07-18,True,1756.2767112962983,2017.889156703703,43936.230494,26286.920622564,0.0,0.0,26286.920622564,9975.449964699592
2025-07-19,True,2017.889156703703,2016.9803671851848,43020.0469105,25760.7608491368,0.0,0.0,25760.7608491368,13699.949980314814
2025-07-20,True,2016.9803671851848,2265.9295535185174,82647.02614999999,52468.848117613,0.0,0.0,52468.848117613,6527.923543991784
2025-07-21,True,2265.9295535185174,2461.8818142962978,83713.73831,53079.642208529,0.0,0.0,53079.642208529,5738.103538107003
2025-07-22,True,2461.8818142962978,1699.8089502222247,80937.38062000001,50922.005247964,88.33057999999994,595.8868807466663,51517.892128710664,4074.111043415643
2025-07-23,True,1699.8089502222247,2042.5991135555576,83782.57647,52749.128088775,0.13492333333340412,0.9100578833338108,52750.038146658335,5189.075269382727
2025-07-24,True,2042.5991135555576,2360.4929069629625,84739.45373,53616.635036487,0.0,0.0,53616.635036487,6931.275151275731
2025-07-25,True,2360.4929069629625,2172.165009888887,42115.061653000004,25230.411971962596,0.0,0.0,25230.411971962596,13411.396758514402
2025-07-26,True,2172.165009888887,1982.3572066666693,42253.766011,25493.7238546328,0.0,0.0,25493.7238546328,11632.583440983537
2025-07-27,True,1982.3572066666693,2411.679150296296,84112.67244220001,53237.82285035996,0.0,0.0,53237.82285035996,5814.4672799901355
2025-07-28,True,2411.679150296296,1904.6202377037062,83713.907941,52966.8874615834,0.0,0.0,52966.8874615834,2132.4635503827276
2025-07-29,True,1904.6202377037062,2181.802996962966,84019.30207,52966.982558421005,51.38587000000018,346.1174107916679,53313.09996921267,3746.2558886419893
2025-07-30,True,2181.802996962966,2292.2613475555577,84282.3686704,53222.12632545564,0.0,0.0,53222.12632545564,6199.664748836225
2025-07-31,True,2292.2613475555577,1833.7611397407438,85082.1363136,53851.95881143037,11.54515333333336,77.65880709333351,53929.617618523705,6866.265489855148
2025-08-01,True,1833.7611397407438,2240.3861085925923,42336.0566145,25202.9447923934,0.0,0.0,25202.9447923934,18252.449621002066
2025-08-02,True,2240.3861085925923,2355.1138458888904,41944.911889099996,25244.46660742264,0.0,0.0,25244.46660742264,18757.78915030988
2025-08-03,True,2355.1138458888904,1507.7385160000013,82546.8143009,52127.156835426285,127.46248000000037,859.0615275566691,52986.21836298295,17350.63680761318
2025-08-04,True,1507.7385160000013,2350.834307407407,82368.52088200001,51856.602619718804,0.0,0.0,51856.602619718804,12717.103409382726
2025-08-05,True,2350.834307407407,2098.784265703705,78807.30221,49819.31937901,0.0,0.0,49819.31937901,10381.767083662551
2025-08-06,True,2098.784265703705,1486.817504148149,76212.23790000001,48195.424613864,165.40862560000295,1137.0198224375715,49332.44443630157,5388.463372139922
2025-08-07,True,1486.817504148149,1889.9863938888893,76720.88070100002,48470.9563059367,35.88734666666676,242.29730875333397,48713.25361469003,9058.778118530867
2025-08-08,True,1889.9863938888893,2363.8375783333363,41511.467205,24728.2845827801,0.0,0.0,24728.2845827801,22751.2613668107
2025-08-09,True,2363.8375783333363,2168.667091518519,39843.61068,23882.6093197058,0.0,0.0,23882.6093197058,18896.636516502058
2025-08-10,True,2168.667091518519,2307.150885555558,75128.75980999999,47970.503514990996,10.612690000000043,74.0341254400003,48044.53764043099,6318.035351399183
2025-08-11,True,2307.150885555558,1867.5094242222235,74831.68471999999,47636.910304272,34.08365666666657,229.8229971683327,47866.733301440334,7098.468591193431
2025-08-12,True,1867.5094242222235,1789.4822941851855,73818.95064,46873.985808582,299.6079744333349,2074.346989133611,48948.332797715615,2893.8319320164705
2025-08-13,True,1789.4822941851855,2245.027946333333,74307.97033,47231.281143913,11.395173333333332,79.49272917333333,47310.773873086335,4260.2647832510265
2025-08-14,True,2245.027946333333,1841.0451426666693,74731.42616,47499.321929594,51.92495666666662,358.47659169166633,47857.798521285666,5267.57259584363
2025-08-15,True,1841.0451426666693,2159.6706197037033,40506.249272,24205.350743030598,0.0,0.0,24205.350743030598,20488.215632781892
2025-08-16,True,2159.6706197037033,1970.9333107777784,40221.975729,23933.4154155717,0.0,0.0,23933.4154155717,21111.67767723045
2025-08-17,True,1970.9333107777784,2190.3603906296307,75320.68514,47952.606470622995,75.09001999999998,505.7073655683332,48458.31383619133,8477.050141275718
2025-08-18,True,2190.3603906296307,2149.58599862963,74629.21539999999,47591.441347994,85.03032333333374,578.2301710833361,48169.67151907733,6639.543812716051
2025-08-19,True,2149.58599862963,1867.491082592593,73452.08416,46848.491925842,136.03337,917.6304938133333,47766.12241965533,6093.2308932098795
2025-08-20,True,1867.491082592593,1583.4805794814815,73081.87660999999,46525.680419824,2000.7607758999968,12903.924282406446,59429.60470223044,1050.3675533744906
2025-08-21,True,1583.4805794814815,2016.1450307777784,75144.03911,47806.714805182,4.895746666666582,33.01936339333277,47839.73416857533,5177.099070411525
2025-08-22,True,2016.1450307777784,1658.4539765925958,40906.928926,24328.3700222246,0.0,0.0,24328.3700222246,17426.669349835396
2025-08-23,True,1658.4539765925958,2156.3629499259273,41424.111833,24678.2524071821,0.0,0.0,24678.2524071821,16073.613892358026
2025-08-24,True,2156.3629499259273,2187.9780030740753,76074.00716000001,48431.484337991,0.0,0.0,48431.484337991,8624.903683251037
2025-08-25,True,2187.9780030740753,1857.8225581111155,76709.8385,48805.232847527,1.4399033333334046,9.707108321667148,48814.93995584866,2348.6165553909555
2025-08-26,True,1857.8225581111155,2214.312228296297,76430.33963,48410.163468468,13.598273333333509,91.62665221500117,48501.79012068301,6716.1628813580355
2025-08-27,True,2214.312228296297,1657.5231752592642,75391.627666,47928.492104517594,12.062227333333453,81.22047939366747,48009.71258391126,4114.309859300417
2025-08-28,True,1657.5231752592642,1876.2332418148162,76991.608211,48963.149033459704,40.76988333333327,274.8152506183329,49237.964284078036,1777.8852436749085
2025-08-29,True,1876.2332418148162,2448.160403592595,42372.564301000006,25525.2902808881,0.0,0.0,25525.2902808881,16562.96637367489
2025-08-30,True,2448.160403592595,1913.220630814816,40953.845776,24615.795191854202,0.0,0.0,24615.795191854202,20742.760707399182
2025-08-31,True,1913.220630814816,2393.9571011851867,78369.14489,49955.162322876,12.62863666666658,88.09736938666606,50043.25969226267,7348.626585267495
2025-09-01,True,2393.9571011851867,5658.569806000003,78062.462053,49776.496772664206,0.0,0.0,49776.496772664206,17829.236664691372
2025-09-02,True,5658.569806000003,2766.622453481482,61752.298359,39313.7602299644,0.0,0.0,39313.7602299644,7184.620901152269
2025-09-03,True,2766.622453481482,1719.0754980481481,63602.80696221,39732.6908493048,7.434093766666706,50.053753330966934,39782.74460263577,5779.244270164608
2025-09-04,True,1719.0754980481481,1846.7590888888897,64440.976598249996,40002.519336206824,76.82813415000135,524.3285454554094,40526.84788166223,6661.6397244156415
2025-09-05,True,1846.7590888888897,5311.198234296295,39957.136697,23986.0746131615,0.0,0.0,23986.0746131615,27045.629697781893
2025-09-06,True,5311.198234296295,3562.0830145185214,31298.350386,18546.9496455318,0.0,0.0,18546.9496455318,23055.708513654317
2025-09-07,True,3562.0830145185214,2171.273488574075,62143.24516215,39240.87428620258,0.0,0.0,39240.87428620258,5031.732950753096
2025-09-08,True,2171.273488574075,1200.0,60101.981369,37162.8973937666,2166.006053933329,13113.450784589622,50276.348178356224,266.2597038888971
2025-09-09,True,1200.0,1509.2522920370377,62992.88148,38943.813983351,459.8305245000021,3164.740270019616,42108.55425337062,6238.0899058024725
2025-09-10,True,1509.2522920370377,1405.1728901481486,62461.29681,38618.30852038001,3043.9707487666615,19441.44660020665,58059.75512058666,617.0574082304553
2025-09-11,True,1405.1728901481486,1942.3534938148173,66684.0555505,41323.72877444014,6.071666666666715,40.929105000000334,41364.65787944014,8644.198037695476
2025-09-12,True,1942.3534938148173,1977.2982234444437,32974.210905,18377.722479636497,0.0,0.0,18377.722479636497,18683.2734777572
