date,alpha,rho,terminal,soc0_actual,soc24_actual,soc24_plan,soc_min_actual,soc_max_actual,purchase_kwh,plan_cost,emergency_kwh,emergency_cost,total_cost,curtail_kwh,emergency_slots,n_simultaneous_plan,max_unserved_kwh,dispatch
2025-05-19,0.8,0.625,2400.0,3388.7913282407403,3020.304296222223,2400.0,1354.0716185185188,10800.0,59403.09142899999,35974.0604628576,52.079439333333426,351.2497785836673,36325.310241441264,8926.765545555556,1,0,0.0,rho
2025-05-20,0.8,0.625,2400.0,3020.304296222223,2558.1056417037053,2400.0,1200.0,10800.0,56508.569212999995,34261.54299862409,1279.103111133335,8645.76958462456,42907.312583248655,354.5593061728471,7,0,0.0,rho
2025-05-21,0.8,0.625,2400.0,2558.1056417037053,2580.9783387037046,2400.0,1200.0,10800.0,59493.950709,35843.6607781786,449.40447369999436,2933.245081159821,38776.905859338425,5197.280595967083,5,0,0.0,rho
2025-05-22,0.8,0.625,2400.0,2580.9783387037046,3527.9027583333327,2400.0,1487.625848518518,10800.0,60661.8412061,36751.238687056284,0.0,0.0,36751.238687056284,5189.8762227983625,0,0,0.0,rho
2025-05-23,0.8,0.625,2400.0,3527.9027583333327,3840.5261802962996,2400.0,1812.7792982222215,10800.0,27440.997527,14686.0340001826,0.0,0.0,14686.0340001826,18330.29305850617,0,0,0.0,rho
2025-05-24,0.8,0.625,2400.0,3840.5261802962996,3603.0991067407413,2400.0,1815.2556641851897,10800.0,27014.624025999998,14584.3071810574,0.0,0.0,14584.3071810574,21299.861007316875,0,0,0.0,rho
2025-05-25,0.8,0.625,2400.0,3603.0991067407413,3067.0145674444466,2400.0,1429.4758662962977,10800.0,58368.358503,35608.8657023347,0.0,0.0,35608.8657023347,7095.989708230463,0,0,0.0,rho
2025-05-26,0.8,0.625,2400.0,3067.0145674444466,2895.1752818148157,2400.0,1200.0,10738.280330185187,57126.32644499999,35218.16857619349,934.585988966662,6364.152864986793,41582.321441180284,309.14930000000084,4,0,0.0,rho
2025-05-27,0.8,0.625,2400.0,2895.1752818148157,2492.3272165925937,2400.0,1200.0,10800.0,56455.976135000004,34306.068460606,151.52557833333185,1057.042434453323,35363.110895059326,4219.351975473251,1,0,0.0,rho
2025-05-28,0.8,0.625,2400.0,2492.3272165925937,2699.7696622222234,2400.0,1200.0,10800.0,56804.810885,34314.0984317511,243.93493019999858,1701.69007307519,36015.78850482629,938.0138396419794,1,0,0.0,rho
2025-05-29,0.8,0.625,2400.0,2699.7696622222234,2815.1525424814818,2400.0,1200.0,10800.0,59018.288571000005,35615.679459467305,88.12777476666531,610.2626374222572,36225.942096889565,931.0314112880687,2,0,0.0,rho
2025-05-30,0.8,0.625,2400.0,2815.1525424814818,3587.8736152222227,2400.0,1946.3644186296308,10800.0,28567.968805000004,15257.830566116601,0.0,0.0,15257.830566116601,18878.43530489712,0,0,0.0,rho
2025-05-31,0.8,0.625,2400.0,3587.8736152222227,3485.7466841481455,2400.0,1700.4143959259222,10800.0,27590.857021800002,14750.603990654321,0.0,0.0,14750.603990654321,17195.76469684527,0,0,0.0,rho
2025-06-01,0.8,0.625,2400.0,3485.7466841481455,1950.0,2400.0,1200.0,9653.837368925926,61566.1996415,37326.07305265141,10909.519639899996,58266.000102869635,95592.07315552104,0.0,73,0,0.0,rho
2025-06-02,0.8,0.625,2400.0,1950.0,2163.826566111112,2400.0,1200.0,10800.0,73380.39225599999,44608.8597785386,2793.828760433332,18683.81651365389,63292.67629219249,3217.586646748972,13,0,0.0,rho
2025-06-03,0.8,0.625,2400.0,2163.826566111112,2644.513983,2400.0,1200.0,10800.0,75370.1562235,46022.02759503225,1038.7869199499905,5824.75407214862,51846.78166718087,3572.3603949588505,19,0,0.0,rho
2025-06-04,0.8,0.625,2400.0,2644.513983,3653.859017851854,2400.0,1846.1602366666684,10800.0,80750.615337,50570.973698913294,0.0,0.0,50570.973698913294,6369.8377535679065,0,0,0.0,rho
