date,total_cost,plan_cost,emergency_cost,emergency_kwh,label
2025-07-23,61858.32647223041,62670.49552467582,507.3108177300019,59.84181333333356,LA_h48_q65
2025-07-24,61930.94794273253,63741.614520291696,26.88662148333378,3.23876666666672,LA_h48_q65
2025-07-25,25071.142599834,22311.379204426557,2739.919640053821,465.36778953333135,LA_h48_q65
2025-07-26,23632.12468977977,22645.460656729323,494.32718213998527,76.23211999999774,LA_h48_q65
2025-07-27,59970.45220303776,56456.927376341,25.855326561667983,3.126783333333492,LA_h48_q65
2025-07-28,62988.965354453016,58750.284563817695,71.16200549666756,8.458576666666772,LA_h48_q65
2025-07-29,63468.372638616,55802.500105422994,770.212827501997,91.67960976666632,LA_h48_q65
2025-07-30,64230.66608559,51886.400209608,0.0,0.0,LA_h48_q65
2025-07-31,61696.734148657095,54184.82603781381,1346.156157805637,166.9771232666688,LA_h48_q65
2025-08-01,23327.80549419507,22592.484922261803,104.46627057441452,53.50385176666556,LA_h48_q65
2025-08-02,23639.540431942893,22467.2944123948,1464.2099627199914,236.1921399999987,LA_h48_q65
2025-08-03,52795.41119381022,48334.98482039059,2861.7091398879293,390.3109191999982,LA_h48_q65
2025-08-04,53603.1305107846,51782.599957433995,0.0,0.0,LA_h48_q65
2025-08-05,51926.7066996427,49423.326461122204,240.10925653000123,28.98661333333348,LA_h48_q65
2025-08-06,56399.493169659196,55737.699413908995,0.0,0.0,LA_h48_q65
2025-08-07,54728.31536043302,53029.678907923306,515.0767747466672,60.990926666666724,LA_h48_q65
2025-08-08,22758.74329697269,21720.9011264792,1216.3993922575917,254.23484326666528,LA_h48_q65
2025-08-09,21974.808179754287,21605.19390382692,412.40900474086754,134.46886940000002,LA_h48_q65
2025-08-10,53392.03311662369,52840.25264414776,493.90199476500163,58.251810000000205,LA_h48_q65
2025-08-11,54059.486973564395,48832.264572242595,1187.4323016607036,151.85999713333393,LA_h48_q65
2025-08-12,56376.03190741127,52758.892816010804,478.84944210166896,57.68991000000028,LA_h48_q65
2025-08-13,54230.268562011566,47882.831179697,100.22878230666603,11.753226666666592,LA_h48_q65
2025-08-14,55456.33936731175,50928.757010115994,1983.1894148620656,269.7666345333331,LA_h48_q65
2025-08-15,22645.450777077487,22157.1181159383,246.33332334153624,48.54360076666728,LA_h48_q65
2025-08-16,24472.53197917208,23242.066497642183,1463.0673121669554,253.33688443333148,LA_h48_q65
2025-08-17,53621.56413850067,51525.3715719691,1738.5466419116653,209.04697999999985,LA_h48_q65
2025-08-18,54214.24539899478,51558.56070216861,1336.2986620366705,157.57520333333377,LA_h48_q65
2025-08-19,53768.95583456293,49291.651266208006,1251.752859241668,148.71319666666682,LA_h48_q65
2025-08-20,58859.13246079927,54215.00752833599,614.2932033247864,79.11569819999185,LA_h48_q65
2025-08-21,53916.524376964946,52080.149788202005,1029.8001113429448,123.12746846666414,LA_h48_q65
2025-08-22,24479.360294424783,22204.368341345697,1613.5230652141736,377.8469852333312,LA_h48_q65
2025-08-23,22236.291858361747,21194.792444263898,0.0,0.0,LA_h48_q65
2025-08-24,53720.58727899133,51313.925879541,51.49773733333373,6.204546666666715,LA_h48_q65
2025-08-25,60389.53292686151,64756.293261988,213.65325427000064,25.48614666666674,LA_h48_q65
2025-08-26,52754.55380192328,51055.66785156939,250.3257046483345,29.625666666666802,LA_h48_q65
2025-08-27,55998.34042884182,49553.5883939957,109.54261639666716,13.252993333333393,LA_h48_q65
2025-08-28,60497.34735297767,49489.177605816,1718.589578790164,251.24092713332752,LA_h48_q65
2025-08-29,23409.831916492745,23440.234391703703,374.4502979349909,58.68666999999857,LA_h48_q65
2025-08-30,23447.665810024853,22527.3653932355,916.8727032615013,284.9532777333303,LA_h48_q65
2025-08-31,53785.89327963078,50656.5149675623,783.2024141954525,104.9676457333305,LA_h48_q65
2025-09-01,45820.5087275022,49476.737272511,0.0,0.0,LA_h48_q65
2025-09-02,37546.37030570891,35173.61216925483,94.84927283470032,13.924288000000047,LA_h48_q65
2025-09-03,41002.4305488845,39349.600352088,0.0,0.0,LA_h48_q65
2025-09-04,39636.018608062936,38117.511377584,153.8820864833342,23.1623666666668,LA_h48_q65
2025-09-05,16991.661178406997,18350.546033512997,0.0,0.0,LA_h48_q65
2025-09-06,14741.9224832832,14999.814523606,0.0,0.0,LA_h48_q65
2025-09-07,42853.71265943744,35969.9664687115,136.11534250000022,20.1876666666667,LA_h48_q65
2025-09-08,44941.66931524409,38255.467891094,738.7479582951935,174.80873839999865,LA_h48_q65
2025-09-09,40269.222759535,35076.98408718,15.661369150000068,2.352616666666677,LA_h48_q65
2025-09-10,47511.14153906104,40045.3215293889,1952.0251655949885,372.78446333333113,LA_h48_q65
2025-09-11,40346.22672441998,41379.519186617,112.04931934752783,20.52919239999887,LA_h48_q65
2025-09-12,14912.62859770145,14172.8310247652,0.0,0.0,LA_h48_q65
2025-09-13,15328.3058444563,14338.8976436542,0.0,0.0,LA_h48_q65
2025-09-14,44046.08472215025,45034.4584219085,23.455890000000423,3.5550000000000637,LA_h48_q65
2025-09-15,43208.70581139818,38722.609405351,2942.10965034567,532.6128432666585,LA_h48_q65
2025-09-16,44889.4942126072,43835.808391472,88.18761655000094,13.092750000000137,LA_h48_q65
2025-09-17,43424.334786512896,41767.6014014936,305.92108494434643,65.23398593332949,LA_h48_q65
2025-09-18,43436.696951816506,37727.9387473868,928.2118517969042,158.73334549999808,LA_h48_q65
2025-09-19,15550.922774896002,15504.010764371802,0.0,0.0,LA_h48_q65
2025-09-20,14994.045092328,14136.80819057392,177.2645669903907,60.17950186666352,LA_h48_q65
2025-09-21,41745.443598923,41980.305510385995,58.02559500000035,8.44500000000005,LA_h48_q65
2025-09-22,45565.61885220534,46054.671981051004,56.40597518333394,8.649233333333427,LA_h48_q65
2025-09-23,47362.892976894924,43887.77157994,2799.5808229512218,542.112180099998,LA_h48_q65
2025-09-24,46647.9642782825,39663.1780837142,0.0,0.0,LA_h48_q65
2025-09-25,44878.64069493138,40890.159572479904,106.25664583333337,15.37166666666667,LA_h48_q65
2025-09-26,14685.027611257101,15079.6006538911,0.0,0.0,LA_h48_q65
2025-09-27,16991.832569589802,15068.0390073318,111.12395837165289,20.51951823332672,LA_h48_q65
2025-09-28,47892.893364247866,42260.194991951605,40.07191416666671,5.868333333333339,LA_h48_q65
2025-09-29,48258.04221632138,44574.395856712,2979.3608825877786,567.8419406333297,LA_h48_q65
2025-09-30,49320.935855487995,43139.4380731132,0.0,0.0,LA_h48_q65
2025-10-01,39762.67844247166,38292.399405702,628.844046241658,127.74748333333167,LA_h48_q65
2025-10-02,37435.0074164201,39129.2513477272,0.0,0.0,LA_h48_q65
2025-10-03,12909.510983165097,12776.884696393598,0.0,0.0,LA_h48_q65
2025-10-04,13797.804957767301,13509.65143655773,135.81468224473872,43.88905549999635,LA_h48_q65
2025-10-05,39829.29200237606,40682.702589790206,0.0,0.0,LA_h48_q65
2025-10-06,42977.06268366967,36390.9313058144,3297.6836837248616,514.9163090666659,LA_h48_q65
2025-10-07,41101.10747402391,35275.9986151059,675.0396751458645,130.73744906666627,LA_h48_q65
2025-10-08,44474.705573259984,34413.7828855332,5009.816515102438,864.491661886663,LA_h48_q65
2025-10-09,42205.27956858538,40180.489739081,3442.791818825075,596.0911344999986,LA_h48_q65
2025-10-10,13068.4012125464,12590.2703751699,0.0,0.0,LA_h48_q65
2025-10-11,15036.748463626436,13986.1441332854,955.0314124293865,188.06559513333067,LA_h48_q65
2025-10-12,43009.49544704358,36388.13334234836,4462.237830897613,738.9184752666637,LA_h48_q65
2025-10-13,42249.868042482885,39769.503410328405,716.0440710920789,116.65466799999656,LA_h48_q65
2025-10-14,44428.99458062633,42106.5763773031,89.8824561491818,17.98728359999636,LA_h48_q65
2025-10-15,44263.688518439296,42145.871662564,0.0,0.0,LA_h48_q65
2025-10-16,43252.5530963942,40528.7016397746,0.0,0.0,LA_h48_q65
2025-10-17,13407.58985089465,12257.54633321206,0.0,0.0,LA_h48_q65
2025-10-18,14644.184320088189,14394.29059984817,0.0,0.0,LA_h48_q65
2025-10-19,44956.74382037504,42529.496668866996,1114.6087853093004,196.85240649999642,LA_h48_q65
2025-10-20,46890.21581406159,47145.521766008795,453.59458478832914,84.91896303333255,LA_h48_q65
2025-10-21,48972.62600053434,44969.937446767,1109.6830691986493,213.55653816666342,LA_h48_q65
2025-10-22,47609.95173041368,42298.1984948,461.4124276776794,91.79841109999921,LA_h48_q65
2025-10-23,46143.425688409436,47840.808700959795,215.78107486029347,43.649453799998675,LA_h48_q65
2025-10-24,14506.551268733892,13535.589305659101,402.97669211819,85.55136186666455,LA_h48_q65
2025-10-25,15029.5405956432,14352.9296778972,0.0,0.0,LA_h48_q65
2025-10-26,47521.99715852065,46568.0219934683,0.0,0.0,LA_h48_q65
2025-10-27,47305.07905610401,42475.4716041752,103.66090000000031,19.744933333333393,LA_h48_q65
2025-10-28,47891.14380343178,42001.380660181,0.0,0.0,LA_h48_q65
2025-10-29,50890.85080921329,47326.123865140995,0.0,0.0,LA_h48_q65
2025-10-30,46152.298978472514,41364.8621686407,18.13268816666676,3.641833333333352,LA_h48_q65
2025-10-31,14189.940328611898,14309.714415426839,0.0,0.0,LA_h48_q65
2025-11-01,15466.997556982145,14756.18666274041,0.0,0.0,LA_h48_q65
2025-11-02,51614.672271926735,45783.012089329204,1300.2363042733311,207.43616333333296,LA_h48_q65
2025-11-03,50775.949314197846,50772.2809739355,0.0,0.0,LA_h48_q65
2025-11-04,49919.96098732591,45299.92479918542,532.4701823961121,94.97814213333008,LA_h48_q65
2025-11-05,53928.317783126964,51324.38511529959,2014.4859256938698,364.39875276666424,LA_h48_q65
2025-11-06,52002.791576220145,47178.6498273889,0.0,0.0,LA_h48_q65
2025-11-07,14627.45597704365,13762.4999260695,0.0,0.0,LA_h48_q65
2025-11-08,15826.179110408999,15146.743984225799,0.0,0.0,LA_h48_q65
2025-11-09,51590.186351193835,49979.93273483252,0.0,0.0,LA_h48_q65
2025-11-10,56717.898769284395,52292.1527555707,0.0,0.0,LA_h48_q65
2025-11-11,52901.18578939346,52827.1772810799,112.88067103600324,22.024561066667296,LA_h48_q65
2025-11-12,54496.977533693396,49923.20830802599,0.0,0.0,LA_h48_q65
2025-11-13,53250.891857668285,48411.54226127161,10.126051133333377,2.010533333333342,LA_h48_q65
2025-11-14,15137.950272628043,14891.945116248622,0.0,0.0,LA_h48_q65
2025-11-15,16443.240928545798,16004.739726010199,0.0,0.0,LA_h48_q65
2025-11-16,55904.59971947525,50405.1004429355,0.0,0.0,LA_h48_q65
2025-11-17,56676.8127834935,49446.277806932,0.0,0.0,LA_h48_q65
2025-11-18,57530.51358727426,51488.7210593009,729.4492666846575,145.54274533333154,LA_h48_q65
2025-11-19,60982.2573344609,51737.988439198,0.0,0.0,LA_h48_q65
2025-11-20,55543.3202309669,49381.4164011962,0.0,0.0,LA_h48_q65
2025-11-21,16476.08507159275,14889.8634680218,0.0,0.0,LA_h48_q65
2025-11-22,17223.050775579206,16741.94013585569,0.0,0.0,LA_h48_q65
2025-11-23,57437.09418295383,51317.4647111657,0.0,0.0,LA_h48_q65
2025-11-24,55787.6796022516,51146.843099770005,99.5299589999998,18.83966666666663,LA_h48_q65
2025-11-25,58296.719126540185,59574.39367177155,0.0,0.0,LA_h48_q65
2025-11-26,59806.55029152399,56828.928271012905,177.73418883333318,32.99316666666664,LA_h48_q65
2025-11-27,57955.36074474678,53350.262527764724,0.0,0.0,LA_h48_q65
2025-11-28,15447.327666454328,14715.898912434,0.0,0.0,LA_h48_q65
2025-11-29,18779.983390375797,19172.115586863398,0.0,0.0,LA_h48_q65
2025-11-30,62903.42098021345,56857.546880494,0.0,0.0,LA_h48_q65
