date,total_cost,plan_cost,emergency_cost,emergency_kwh,label
2025-12-04,72122.52319640639,69755.8451099412,455.1682713453337,64.08332900000005,LA_h24_q65
2025-12-05,24321.318758855203,18838.2803518206,53.619998569004665,11.259974500000979,LA_h24_q65
2025-12-06,23644.447699116146,20825.967590509197,0.0,0.0,LA_h24_q65
2025-12-07,73087.2092928935,70799.238191114,510.9053334300007,72.15602933333344,LA_h24_q65
2025-12-08,73786.19442042214,74629.87511399822,741.8601753904004,101.87498969999604,LA_h24_q65
2025-12-09,71937.35048934705,70965.4320187543,1471.4165137395862,214.28909673333587,LA_h24_q65
2025-12-10,72911.63084781781,67213.50677880167,0.0,0.0,LA_h24_q65
2025-12-11,68981.28380902785,69215.21139152162,3.7235579465375146,1.6761458233344655,LA_h24_q65
2025-12-12,23001.215841396006,22253.464456658498,0.0,0.0,LA_h24_q65
2025-12-13,23575.5041476867,22253.6402752881,0.0,0.0,LA_h24_q65
2025-12-14,77032.56314516964,66184.5263215228,2736.9250327242735,397.01170459999605,LA_h24_q65
2025-12-15,76071.52026284518,66782.52317963421,36.67716317333488,5.088396666666881,LA_h24_q65
2025-12-16,72887.0784988938,70988.57177844472,34.17167574666744,4.791653333333443,LA_h24_q65
2025-12-17,71742.14261452999,70811.6742230002,104.2383219213332,14.361093666666648,LA_h24_q65
2025-12-18,72070.49375457701,67287.48241158758,0.0,0.0,LA_h24_q65
2025-12-19,22402.740293639545,20213.775556011897,0.0,0.0,LA_h24_q65
2025-12-20,22222.475633352646,21677.198022896395,0.0,0.0,LA_h24_q65
2025-12-21,74623.25758044164,69703.10634290511,656.2050726632291,105.09035649999697,LA_h24_q65
2025-12-22,74603.94050820099,69079.303513849,772.7769173400068,121.27223666666748,LA_h24_q65
2025-12-23,70708.41167532692,70505.11246353,50.608650066333816,7.0294673333334,LA_h24_q65
2025-12-24,71384.08764351235,68242.0860428748,792.4897292574649,114.37635553333303,LA_h24_q65
2025-12-25,73614.66794056937,65968.64099959991,685.9030699744983,103.19020039999972,LA_h24_q65
2025-12-26,23440.2879817029,20496.9601462422,0.0,0.0,LA_h24_q65
2025-12-27,22096.549435124947,20103.053680146397,0.0,0.0,LA_h24_q65
2025-12-28,70309.1199378488,68194.02783579411,73.67760762533449,9.762502666666819,LA_h24_q65
2025-12-29,72269.99526794326,66600.0409970372,159.6833563163656,54.594774333332865,LA_h24_q65
2025-12-30,69699.17740526573,67341.05852225769,477.25987951818206,75.78607779999743,LA_h24_q65
2025-12-31,73746.78744331945,68407.1906964469,1693.8273267480538,272.3408187999982,LA_h24_q65
